"mean" "std" "mad" "max" "min" "sma" "energy" "iqr" "entropy" "maxInds" "meanFreq" "skewness" "kurtosis" "label" "class" "subject"
"38" -0.99642627 -0.99473344 -0.99294616 -0.99741915 -0.99623476 -0.99642627 -0.99994542 -0.99771865 -1 -0.72413793 0.3803319 -0.68715835 -0.93188083 "sitting" "train" "1"
"39" -0.9452631 -0.95362659 -0.94319124 -0.97106976 -0.94809061 -0.9452631 -0.99800238 -0.95876592 -0.57273386 -1 -0.028536046 -0.45544965 -0.78507994 "sitting" "train" "1"
"40" -0.96858175 -0.94488385 -0.9585279 -0.94482835 -0.98368912 -0.96858175 -0.9981116 -0.98234642 -0.79053264 -1 -0.33615197 0.37806198 0.14053468 "sitting" "train" "1"
"41" -0.99597166 -0.99538682 -0.99399387 -0.9972293 -0.99154646 -0.99597166 -0.99994806 -0.99386779 -1 -0.86206897 0.32707443 -0.65775704 -0.88829053 "sitting" "train" "1"
"42" -0.9936202 -0.99409828 -0.99251046 -0.99552426 -0.9938202 -0.9936202 -0.99991896 -0.99326839 -1 -0.79310345 0.27378135 -0.6770491 -0.87871209 "sitting" "train" "1"
"43" -0.99313905 -0.99271444 -0.99185734 -0.99325503 -0.99295917 -0.99313905 -0.99990101 -0.9959846 -0.94618223 -1 0.24510134 -0.46729529 -0.73202916 "sitting" "train" "1"
"44" -0.9933422 -0.99326591 -0.99118565 -0.99602189 -0.9998506 -0.9933422 -0.99990846 -0.99302873 -1 -1 0.18659809 -0.67133484 -0.9148493 "sitting" "train" "1"
"45" -0.99472515 -0.99349154 -0.99145924 -0.99653177 -0.99489533 -0.99472515 -0.99992142 -0.99389088 -1 -1 0.19939188 -0.64295623 -0.89832106 "sitting" "train" "1"
"46" -0.99812925 -0.99681386 -0.99602734 -0.99769117 -0.9911172 -0.99812925 -0.99997345 -0.99576901 -1 -0.86206897 0.3538745 -0.65584756 -0.88928745 "sitting" "train" "1"
"47" -0.99760147 -0.99838757 -0.99810681 -0.99815158 -0.99142756 -0.99760147 -0.99998071 -0.99818734 -1 -0.86206897 0.529142 -0.6956011 -0.88314744 "sitting" "train" "1"
"48" -0.99551766 -0.9971598 -0.99568965 -0.99868349 -0.99068345 -0.99551766 -0.9999587 -0.99423739 -1 0.034482759 0.52384488 -0.80274082 -0.95864923 "sitting" "train" "1"
"49" -0.99490902 -0.99478688 -0.99354818 -0.99576677 -0.9879396 -0.99490902 -0.99993519 -0.99421481 -1 -1 0.37447518 -0.55781223 -0.81016026 "sitting" "train" "1"
"50" -0.99634885 -0.99365615 -0.9940028 -0.99269322 -0.99633078 -0.99634885 -0.99993461 -0.99342558 -0.94618223 -0.93103448 0.22505426 -0.2078244 -0.46745805 "sitting" "train" "1"
"51" -0.99593391 -0.99473486 -0.99329207 -0.99666357 -0.99046271 -0.99593391 -0.99994205 -0.99519546 -1 -0.86206897 0.35759981 -0.60371946 -0.86536477 "sitting" "train" "1"
"52" -0.87510957 -0.83619631 -0.84740112 -0.84980062 -0.99799715 -0.87510957 -0.98426486 -0.92999357 -0.36928054 -1 -0.24178745 0.15766392 -0.13623738 "laying" "train" "1"
"53" -0.98218097 -0.97848445 -0.97996146 -0.9816605 -0.99627999 -0.98218097 -0.99955096 -0.98898619 -0.8734817 -1 0.042903894 -0.13175283 -0.49813681 "laying" "train" "1"
"54" -0.99506057 -0.99677722 -0.99632787 -0.99617555 -0.99275771 -0.99506057 -0.99995265 -0.99691819 -1 -0.86206897 0.62369619 -0.58733684 -0.78440328 "laying" "train" "1"
"55" -0.99839081 -0.99844942 -0.9990687 -0.99798188 -0.99316466 -0.99839081 -0.99998593 -0.99961783 -1 -0.79310345 0.67738736 -0.58547394 -0.8319664 "laying" "train" "1"
"56" -0.99773322 -0.99828295 -0.99775192 -0.99883147 -0.99202255 -0.99773322 -0.9999809 -0.99828104 -1 -0.72413793 0.63957723 -0.76153067 -0.93704919 "laying" "train" "1"
"57" -0.99485336 -0.99650887 -0.99500852 -0.9977662 -0.98504742 -0.99485336 -0.99994911 -0.9949194 -1 -0.72413793 0.62589709 -0.74162968 -0.92785309 "laying" "train" "1"
"58" -0.99603683 -0.99629933 -0.99516517 -0.99758733 -0.99927753 -0.99603683 -0.99995596 -0.99609635 -1 0.17241379 0.60636694 -0.70611058 -0.91978597 "laying" "train" "1"
"59" -0.99390379 -0.99533504 -0.9927993 -0.9971104 -0.99986552 -0.99390379 -0.99993243 -0.98935076 -1 -0.86206897 0.43802823 -0.79918419 -0.9537616 "laying" "train" "1"
"60" -0.99334705 -0.99435238 -0.99178736 -0.99691633 -0.99450868 -0.99334705 -0.99991921 -0.99113198 -1 0.5862069 0.43934678 -0.79127751 -0.95455156 "laying" "train" "1"
"61" -0.99380693 -0.99745177 -0.99506529 -0.99917919 -0.98632793 -0.99380693 -0.99994797 -0.99342351 -1 0.17241379 0.63632658 -0.97082134 -1 "laying" "train" "1"
"62" -0.99629652 -0.99729675 -0.99666019 -0.99727577 -0.99252589 -0.99629652 -0.99996508 -0.99611271 -1 -0.31034483 0.67084064 -0.69987615 -0.87492482 "laying" "train" "1"
"63" -0.9981129 -0.9986522 -0.99804386 -0.99894613 -0.99887903 -0.9981129 -0.99998544 -0.99709687 -1 -0.37931034 0.7652607 -0.83458167 -0.95307737 "laying" "train" "1"
"64" -0.99831041 -0.99863947 -0.99823885 -0.99935941 -0.99137088 -0.99831041 -0.99998656 -0.99822091 -1 -0.5862069 0.80376417 -0.82209693 -0.95927869 "laying" "train" "1"
"65" -0.47786351 -0.47576196 -0.4624772 -0.57542402 -0.44825807 -0.47786351 -0.8259663 -0.789168 -0.01808333 -1 -0.18196765 -0.10215857 -0.46889333 "laying" "train" "1"
"66" -0.96740935 -0.91479967 -0.94552287 -0.91043131 -0.99719426 -0.96740935 -0.99618379 -0.98407543 -0.79053264 -1 -0.59342129 0.72564799 0.61775949 "laying" "train" "1"
"67" -0.40526174 0.085678963 -0.22544394 0.075332673 -0.84105201 -0.40526174 -0.42883075 -0.75509446 0.17207902 -1 -0.55561013 0.59053763 0.40207181 "laying" "train" "1"
"68" -0.50202182 -0.11108042 -0.32305095 -0.13676288 -0.92630462 -0.50202182 -0.61367067 -0.62110584 0.1313183 -1 -0.69377653 0.50708781 0.28819371 "laying" "train" "1"
"69" -0.79232273 -0.80375155 -0.80047739 -0.85336242 -0.71267847 -0.79232273 -0.9733478 -0.90959631 -0.15238405 -0.79310345 0.013747097 -0.12099588 -0.51175831 "laying" "train" "1"
"70" -0.71639747 -0.73690231 -0.70248776 -0.79700769 -0.96734549 -0.71639747 -0.95241914 -0.77097119 0.059523282 -1 -0.10590565 -0.27122048 -0.61157207 "laying" "train" "1"
"71" -0.091821255 0.28069657 0.11447239 0.21520352 -0.83680756 -0.091821255 -0.14018729 -0.5730063 0.3649981 -1 -0.45908559 0.31811539 0.079770692 "laying" "train" "1"
"72" -0.220785 -0.10278022 -0.043057933 -0.27849902 -0.82489875 -0.220785 -0.53500982 -0.56440966 0.44020127 -0.93103448 -0.44328399 -0.15562824 -0.49771999 "laying" "train" "1"
"73" -0.49856777 -0.026812389 -0.29136896 -0.035636919 -0.80128563 -0.49856777 -0.54693476 -0.81377965 0.037778826 -1 -0.65511382 0.58454707 0.4085617 "laying" "train" "1"
"74" -0.78142895 -0.77156888 -0.77148933 -0.82613308 -0.6306472 -0.78142895 -0.96650477 -0.9174594 -0.13604918 -0.93103448 -0.17072521 -0.1319887 -0.53642674 "laying" "train" "1"
"75" -0.94537225 -0.91127373 -0.93144618 -0.91080905 -0.95951051 -0.94537225 -0.99541345 -0.97019898 -0.64343351 -1 -0.28774651 0.45931378 0.24983558 "laying" "train" "1"
"76" -0.99186108 -0.9894907 -0.98811402 -0.99295051 -0.99353922 -0.99186108 -0.9998513 -0.99292636 -0.90701426 -1 0.10835916 -0.47950959 -0.80862484 "laying" "train" "1"
"77" -0.99330024 -0.99151132 -0.99207497 -0.99282692 -0.98715224 -0.99330024 -0.99988873 -0.99668441 -0.90701426 -0.93103448 0.22413213 -0.29738788 -0.63948034 "laying" "train" "1"
"78" -0.99445429 -0.99567097 -0.99486691 -0.99665622 -0.99017094 -0.99445429 -0.99993947 -0.99540201 -1 -1 0.5367612 -0.61651075 -0.86674384 "laying" "train" "1"
"79" -0.16681083 -0.39958295 -0.23747109 -0.6367484 -0.82832016 -0.16681083 -0.70487363 -0.34913911 0.62905856 -0.79310345 0.071108062 -0.5719846 -0.84768117 "walking" "train" "1"
"80" -0.079277624 -0.42303003 -0.19937051 -0.66391303 -0.84986604 -0.079277624 -0.68575276 -0.20267141 0.63849215 -0.24137931 0.17065849 -0.69629384 -0.9062524 "walking" "train" "1"
"81" -0.15631258 -0.43685834 -0.2462497 -0.63334482 -0.84202162 -0.15631258 -0.71965984 -0.28770556 0.58095666 -0.93103448 0.18660117 -0.63087452 -0.86823403 "walking" "train" "1"
"82" -0.10437689 -0.37621527 -0.18784769 -0.67156044 -0.89017598 -0.10437689 -0.6711534 -0.40029661 0.5273381 -0.5862069 0.2341223 -0.6227289 -0.89663944 "walking" "train" "1"
"83" -0.12319532 -0.38785963 -0.22737599 -0.61853937 -0.86660389 -0.12319532 -0.68391406 -0.30803588 0.60380805 -0.24137931 0.11900594 -0.5363202 -0.82382515 "walking" "train" "1"
"84" -0.20002501 -0.37817216 -0.24195139 -0.5911842 -0.77881568 -0.20002501 -0.70471339 -0.46893496 0.43978974 -0.24137931 0.10760313 -0.46857076 -0.79506852 "walking" "train" "1"
"85" -0.14847221 -0.40610227 -0.20791903 -0.65368391 -0.77718692 -0.14847221 -0.70196345 -0.19404811 0.57500847 -0.93103448 0.068113326 -0.59951136 -0.85897786 "walking" "train" "1"
"86" -0.11082694 -0.42757093 -0.23658768 -0.64720321 -0.84812811 -0.11082694 -0.69939964 -0.32825372 0.60637395 -0.93103448 0.2345653 -0.65761908 -0.89540083 "walking" "train" "1"
"87" -0.25871717 -0.46375538 -0.26177004 -0.66204365 -0.91953181 -0.25871717 -0.76474809 -0.39973615 0.44493725 -0.93103448 0.024106987 -0.64231585 -0.88387513 "walking" "train" "1"
"88" -0.16322391 -0.40834585 -0.21169119 -0.67432396 -0.91009352 -0.16322391 -0.70808264 -0.40023087 0.5923194 -0.5862069 0.1151742 -0.65105835 -0.90199463 "walking" "train" "1"
"89" -0.22227743 -0.39548541 -0.2810378 -0.55917162 -0.88480608 -0.22227743 -0.7207266 -0.55463371 0.41744465 -0.93103448 0.19335164 -0.40324244 -0.72869485 "walking" "train" "1"
"90" -0.15167709 -0.4324654 -0.26351646 -0.69826151 -0.29874435 -0.15167709 -0.71598817 -0.55779945 0.45820788 -0.72413793 0.22311455 -0.61116738 -0.89803025 "walking" "train" "1"
"91" -0.15097581 -0.37214606 -0.21200014 -0.60800676 -0.88035996 -0.15097581 -0.68530391 -0.44082885 0.55141271 -0.24137931 0.14900811 -0.52947078 -0.83952509 "walking" "train" "1"
"92" -0.075130477 -0.31689723 -0.10659188 -0.5787141 -0.93973147 -0.075130477 -0.62777832 -0.27556153 0.53430147 -0.24137931 0.087164387 -0.56641029 -0.8536886 "walking" "train" "1"
"93" -0.0591392 -0.34641 -0.14025196 -0.64306092 -0.81553558 -0.0591392 -0.63844308 -0.27768032 0.62671402 -0.24137931 0.10483151 -0.62215163 -0.8836976 "walking" "train" "1"
"94" -0.12987657 -0.40451684 -0.26149451 -0.61984314 -0.89421736 -0.12987657 -0.69474693 -0.43997771 0.50963674 -0.93103448 0.20484213 -0.5353996 -0.83370214 "walking" "train" "1"
"95" -0.11533525 -0.38831632 -0.27516616 -0.56543598 -0.8329188 -0.11533525 -0.68137446 -0.42968164 0.51676963 -0.93103448 0.23273867 -0.43809307 -0.74756288 "walking" "train" "1"
"96" -0.11492539 -0.38895614 -0.19857323 -0.6746523 -0.80382077 -0.11492539 -0.68155932 -0.36153473 0.63009743 -0.5862069 0.097288513 -0.64854001 -0.89761303 "walking" "train" "1"
"97" -0.14382747 -0.41830027 -0.32315594 -0.6234122 -0.61620328 -0.14382747 -0.70642842 -0.48393676 0.58109249 -0.79310345 0.19886732 -0.47890119 -0.79151706 "walking" "train" "1"
"98" -0.19711593 -0.42225968 -0.25935342 -0.64689921 -0.97119075 -0.19711593 -0.726107 -0.34053021 0.55114217 -0.79310345 0.14104401 -0.563408 -0.84252561 "walking" "train" "1"
"99" -0.02293362 -0.45130248 -0.22349939 -0.73117461 -0.69741544 -0.02293362 -0.67778585 -0.29577488 0.57511343 -0.44827586 0.27239568 -0.76543798 -0.9587629 "walking" "train" "1"
"100" -0.03944066 -0.40432436 -0.22903125 -0.63549518 -0.60443395 -0.03944066 -0.66147976 -0.36899264 0.56980608 -0.86206897 0.29383242 -0.56522388 -0.84410809 "walking" "train" "1"
"101" -0.1417754 -0.42086558 -0.2623978 -0.63541139 -0.80469096 -0.1417754 -0.7069806 -0.3274246 0.58412283 -0.93103448 0.18912512 -0.55717398 -0.83410666 "walking" "train" "1"
"102" -0.046588109 -0.36757695 -0.20002766 -0.63153053 -0.96933967 -0.046588109 -0.64516819 -0.31672675 0.58305301 -0.37931034 0.23806792 -0.60168974 -0.87244547 "walking" "train" "1"
"103" -0.065555728 -0.31192581 -0.15431834 -0.62862869 -0.73086752 -0.065555728 -0.62133749 -0.42568046 0.62496454 -0.72413793 0.15382066 -0.58050742 -0.87386443 "walking" "train" "1"
"104" -0.0025289508 -0.33226361 -0.14452073 -0.64564695 -0.57464247 -0.0025289508 -0.60859074 -0.43899485 0.62157046 -0.5862069 0.182311 -0.63144446 -0.90355183 "walking" "train" "1"
"105" -0.055347995 -0.35198053 -0.19129845 -0.61598466 -0.56359519 -0.055347995 -0.64007068 -0.47090164 0.54539833 -0.93103448 0.1162887 -0.59166561 -0.87816741 "walking" "train" "1"
"106" -0.16675188 -0.38048312 -0.23433524 -0.61222381 -0.91647828 -0.16675188 -0.69501738 -0.44691982 0.51366937 -0.93103448 0.068927174 -0.51240101 -0.82736173 "walking" "train" "1"
"107" -0.052787972 -0.35713929 -0.17919034 -0.63964231 -0.57879339 -0.052787972 -0.64191068 -0.48475119 0.59860559 -0.5862069 0.14648531 -0.58432984 -0.87246506 "walking" "train" "1"
"108" -0.068781145 -0.3876761 -0.20296133 -0.62472927 -0.72426131 -0.068781145 -0.66410442 -0.4535266 0.57083233 -0.93103448 0.20411071 -0.58929972 -0.86731926 "walking" "train" "1"
"109" -0.20435789 -0.40762296 -0.22681743 -0.62364878 -0.66245975 -0.20435789 -0.7211983 -0.41277369 0.4511774 -0.93103448 0.17112329 -0.57166043 -0.85354876 "walking" "train" "1"
"110" -0.17183517 -0.41305487 -0.27538364 -0.65267423 -0.69007193 -0.17183517 -0.71330306 -0.46372863 0.50280831 -0.93103448 0.20346721 -0.53490714 -0.83714532 "walking" "train" "1"
"111" -0.20596282 -0.39688383 -0.25987459 -0.64269526 -0.54321029 -0.20596282 -0.71628968 -0.386755 0.49493229 -0.5862069 0.13352542 -0.50152717 -0.81477659 "walking" "train" "1"
"112" 0.011039192 -0.27529782 -0.056263202 -0.59274676 -0.32974257 0.011039192 -0.56968929 -0.23542093 0.58272601 -0.86206897 0.12782888 -0.58607368 -0.87264584 "walking" "train" "1"
"113" -0.11697774 -0.43790994 -0.34143117 -0.58020015 -0.60354207 -0.11697774 -0.70653986 -0.46703352 0.4983702 -0.93103448 0.39305031 -0.44177032 -0.73398829 "walking" "train" "1"
"114" -0.1929504 -0.44548666 -0.33560256 -0.64176805 -0.71074565 -0.1929504 -0.73587081 -0.57286034 0.50637202 -0.5862069 0.30960288 -0.47116708 -0.79067127 "walking" "train" "1"
"115" -0.15719815 -0.39052727 -0.20403065 -0.63354414 -0.7744616 -0.15719815 -0.69701576 -0.50086889 0.55041008 -0.5862069 0.14356188 -0.57446577 -0.86210214 "walking" "train" "1"
"116" -0.085015447 -0.39987027 -0.16675048 -0.70852718 -0.64840821 -0.085015447 -0.67635055 -0.29509211 0.53497098 -0.5862069 0.17712363 -0.70538977 -0.93676493 "walking" "train" "1"
"117" -0.18015689 -0.40652713 -0.24712237 -0.66215693 -0.78862582 -0.18015689 -0.71280128 -0.49652582 0.49734275 -0.93103448 0.13299184 -0.56887585 -0.86314445 "walking" "train" "1"
"118" -0.19108306 -0.45611943 -0.28972489 -0.69796347 -0.89652684 -0.19108306 -0.74020041 -0.49573549 0.51247502 -0.5862069 0.1926814 -0.60758528 -0.88164243 "walking" "train" "1"
"119" -0.23926092 -0.46963574 -0.33497358 -0.69386739 -0.65614909 -0.23926092 -0.76152562 -0.58803294 0.44415059 -0.31034483 0.23542235 -0.5714916 -0.87175164 "walking" "train" "1"
"120" -0.24066207 -0.45541626 -0.31338779 -0.6479487 -0.79200535 -0.24066207 -0.75549291 -0.46045602 0.50299891 -0.93103448 0.1268778 -0.55245724 -0.83744101 "walking" "train" "1"
"121" -0.21126565 -0.46186526 -0.31075763 -0.60679385 -0.74511553 -0.21126565 -0.74930212 -0.35925276 0.55887113 -0.93103448 0.098828612 -0.52415906 -0.77698525 "walking" "train" "1"
"122" -0.22100186 -0.47647705 -0.3836415 -0.60133995 -0.7616384 -0.22100186 -0.75892546 -0.59875095 0.51703411 -0.93103448 0.23259576 -0.39328785 -0.70158999 "walking" "train" "1"
"123" -0.20086108 -0.41643307 -0.21985655 -0.67722512 -0.80139719 -0.20086108 -0.72445374 -0.34286292 0.47295249 -0.31034483 0.042193643 -0.60909281 -0.88309426 "walking" "train" "1"
"124" -0.18776134 -0.40865994 -0.27212217 -0.62238105 -0.59752137 -0.18776134 -0.71635937 -0.47762304 0.43367809 -0.5862069 0.11223761 -0.50987578 -0.81634753 "walking" "train" "1"
"125" -0.24937848 -0.44519626 -0.28873301 -0.63882508 -0.79164395 -0.24937848 -0.75339 -0.44621272 0.45746096 -0.31034483 0.13628773 -0.52911471 -0.82992209 "walking" "train" "1"
"126" -0.14707763 -0.33831993 -0.23332092 -0.5671489 -0.78418855 -0.14707763 -0.66556768 -0.34635446 0.56114166 -0.79310345 0.09767177 -0.36916959 -0.70958139 "walking_downstairs" "train" "1"
"127" -0.053807078 -0.2920717 -0.14892143 -0.50264797 -0.59110853 -0.053807078 -0.6052251 -0.24014058 0.59149009 -0.51724138 0.19721762 -0.39836217 -0.71516057 "walking_downstairs" "train" "1"
"128" -0.026763659 -0.20700112 -0.080324667 -0.43421489 -0.75444348 -0.026763659 -0.54102063 -0.19689225 0.55546784 -0.51724138 0.18168733 -0.27754302 -0.6151686 "walking_downstairs" "train" "1"
"129" 0.13857762 -0.2225121 0.092702345 -0.52382836 -0.58984108 0.13857762 -0.48146192 -0.017448377 0.5475831 -0.79310345 0.044246305 -0.6652349 -0.89628578 "walking_downstairs" "train" "1"
"130" 0.24844729 -0.038304729 0.22134381 -0.4091273 -0.56063939 0.24844729 -0.2942153 -0.13480995 0.70473811 -0.79310345 -0.031326146 -0.55964258 -0.84781495 "walking_downstairs" "train" "1"
"131" 0.26861036 -0.034039418 0.26255105 -0.37673492 -0.87856409 0.26861036 -0.28062805 0.029728821 0.81564284 -0.79310345 -0.045787193 -0.58050217 -0.8494921 "walking_downstairs" "train" "1"
"132" 0.15786558 -0.18617267 0.080459823 -0.46336333 -0.74260635 0.15786558 -0.44825317 0.1374156 0.77800473 -0.79310345 0.04236935 -0.59699775 -0.84092921 "walking_downstairs" "train" "1"
"133" 0.010734004 -0.30703554 -0.1130736 -0.51086433 -0.65222305 0.010734004 -0.58878307 -0.11677896 0.57772937 -0.79310345 0.090922111 -0.5398983 -0.80192881 "walking_downstairs" "train" "1"
"134" -0.054364745 -0.32405894 -0.11303173 -0.59620105 -0.94522695 -0.054364745 -0.62410362 -0.32147076 0.58570058 -0.44827586 0.16696733 -0.57110397 -0.85546987 "walking_downstairs" "train" "1"
"135" 0.37743229 -0.032966277 0.15986074 -0.26154387 0.016957438 0.37743229 -0.22232323 0.035550122 0.71513451 -0.44827586 0.29688405 -0.33342791 -0.65070944 "walking_downstairs" "train" "1"
"136" 0.2758551 -0.10633862 0.14118059 -0.37106071 -0.647724 0.2758551 -0.3335313 -0.025978782 0.7613633 -0.79310345 0.086475415 -0.51060103 -0.78005978 "walking_downstairs" "train" "1"
