"mean" "std" "mad" "max" "min" "sma" "energy" "iqr" "entropy" "maxInds" "meanFreq" "skewness" "kurtosis" "label" "class" "subject"
"24" -0.99803662 -0.9977049 -0.99801087 -0.99711676 -0.99590483 -0.99803662 -0.99998939 -0.99773733 -0.95605675 -1 0.35343666 -0.36279794 -0.66522483 "standing" "train" "1"
"25" -0.99721689 -0.99782288 -0.99746648 -0.99837647 -0.99560561 -0.99721689 -0.99998715 -0.99610261 -1 -0.94871795 0.31076193 -0.75740629 -0.94440637 "standing" "train" "1"
"26" -0.99674532 -0.99619603 -0.99601448 -0.99659198 -0.99428478 -0.99674532 -0.99997916 -0.9962035 -0.92407535 -0.53846154 0.16975243 -0.47732278 -0.80064167 "standing" "train" "1"
"27" -0.99660807 -0.99570376 -0.99608872 -0.99466088 -0.99855744 -0.99660807 -0.99997635 -0.99623368 -0.95605675 -0.94871795 0.20173051 -0.20124133 -0.49243682 "standing" "train" "1"
"28" -0.97506987 -0.97112442 -0.96532763 -0.9779709 -0.99379091 -0.97506987 -0.99943803 -0.96291663 -0.54048931 -1 -0.26760821 -0.53302314 -0.82853015 "sitting" "train" "1"
"29" -0.96970623 -0.95058339 -0.96232223 -0.9413108 -0.95518689 -0.96970623 -0.99872069 -0.98073813 -0.55879632 -1 -0.25681219 0.43433049 0.1692235 "sitting" "train" "1"
"30" -0.96972021 -0.95245005 -0.96343914 -0.94537184 -0.93923986 -0.96972021 -0.99879152 -0.98842408 -0.59372493 -1 -0.19922705 0.32437112 0.0094391685 "sitting" "train" "1"
"31" -0.60433533 -0.22046404 -0.40771925 -0.10573931 -0.86048914 -0.60433533 -0.73294664 -0.76021349 0.1204967 -1 -0.61820352 0.43766845 0.16970617 "sitting" "train" "1"
"32" -0.65163072 -0.3117463 -0.45139736 -0.20866426 -0.98583012 -0.65163072 -0.79177688 -0.70413536 0.20283679 -1 -0.72176765 0.41093629 0.16188028 "sitting" "train" "1"
"33" -0.85722556 -0.81369615 -0.84062854 -0.8233547 -0.84013424 -0.85722556 -0.98146325 -0.94882948 -0.29636694 -1 -0.10875928 0.017846477 -0.42248378 "sitting" "train" "1"
"34" -0.96910523 -0.97115637 -0.97232673 -0.96707218 -0.95771386 -0.96910523 -0.99934503 -0.97468844 -0.54048931 -1 0.15269307 0.0090037757 -0.29179604 "sitting" "train" "1"
"35" -0.98475673 -0.9733614 -0.98010124 -0.967458 -0.98109522 -0.98475673 -0.99960317 -0.9923166 -0.74408588 -1 -0.22985723 0.43537517 0.19581871 "sitting" "train" "1"
"36" -0.991537 -0.98593044 -0.98939729 -0.98450396 -0.99798876 -0.991537 -0.99986809 -0.9957341 -0.85316499 -1 -0.070297819 0.12052736 -0.26759665 "sitting" "train" "1"
"37" -0.99410838 -0.99442573 -0.99441721 -0.99455519 -0.9932814 -0.99410838 -0.99995873 -0.99525313 -0.87235403 -1 0.2499139 -0.42778262 -0.74582267 "sitting" "train" "1"
"38" -0.99582391 -0.99733499 -0.99726329 -0.99712642 -0.99559999 -0.99582391 -0.99998024 -0.99738505 -0.95605675 -0.8974359 0.53869512 -0.63421845 -0.852381 "sitting" "train" "1"
"39" -0.88993038 -0.83292149 -0.87408273 -0.80339787 -0.77222662 -0.88993038 -0.9861206 -0.94932543 -0.45884973 -1 -0.22143822 0.43916973 0.17663084 "sitting" "train" "1"
"40" -0.87774284 -0.82666953 -0.86381238 -0.8014607 -0.73233962 -0.87774284 -0.98459826 -0.94181111 -0.38882895 -1 -0.18956279 0.34557497 0.043375653 "sitting" "train" "1"
"41" -0.93017017 -0.88862055 -0.91789493 -0.86779257 -0.85854836 -0.93017017 -0.99385203 -0.97146748 -0.3243727 -1 -0.23003117 0.47851932 0.22455341 "sitting" "train" "1"
"42" -0.98615395 -0.97464616 -0.98074581 -0.96935142 -0.99200272 -0.98615395 -0.99964303 -0.9913491 -0.74408588 -1 -0.29828361 0.39431956 0.14457934 "sitting" "train" "1"
"43" -0.99192262 -0.98483098 -0.98845029 -0.98255035 -0.99347771 -0.99192262 -0.99985662 -0.99697651 -0.82896585 -1 -0.21274682 0.2054668 -0.1373019 "sitting" "train" "1"
"44" -0.99468302 -0.9876524 -0.99181008 -0.98341819 -0.99405508 -0.99468302 -0.99990496 -0.9950771 -0.88040512 -1 -0.23123493 0.61794455 0.47506625 "sitting" "train" "1"
"45" -0.99263043 -0.9900564 -0.99099827 -0.98878906 -0.99399801 -0.99263043 -0.99991836 -0.99363383 -0.85316499 -1 -0.0012291207 -0.044097021 -0.38540381 "sitting" "train" "1"
"46" -0.99594138 -0.99444503 -0.99506396 -0.99271229 -0.99736679 -0.99594138 -0.99996706 -0.99518434 -0.95605675 -1 0.18759544 0.019224137 -0.24204616 "sitting" "train" "1"
"47" -0.99603154 -0.99405488 -0.99491589 -0.99396622 -0.99581819 -0.99603154 -0.9999651 -0.99702363 -0.87235403 -1 0.063502947 -0.19867966 -0.58418213 "sitting" "train" "1"
"48" -0.99702378 -0.99654661 -0.99602942 -0.99717078 -0.99915773 -0.99702378 -0.99998168 -0.99604233 -0.95605675 -0.8974359 0.21069155 -0.59756074 -0.87584826 "sitting" "train" "1"
"49" -0.99644924 -0.99679823 -0.99649414 -0.99701627 -0.99181327 -0.99644924 -0.99998063 -0.99542499 -0.95605675 -0.74358974 0.26914256 -0.6056031 -0.85224222 "sitting" "train" "1"
"50" -0.99572813 -0.99605699 -0.9961094 -0.99616594 -0.99617022 -0.99572813 -0.99997457 -0.99595861 -0.92407535 -0.8974359 0.26752082 -0.46440007 -0.76383639 "sitting" "train" "1"
"51" -0.99442502 -0.9950137 -0.99405647 -0.99648144 -0.99558568 -0.99442502 -0.99996356 -0.99292418 -0.89669536 -0.94871795 0.23487186 -0.66408105 -0.91199077 "sitting" "train" "1"
"52" -0.87599774 -0.80624765 -0.84398354 -0.78085716 -0.97312562 -0.87599774 -0.98165995 -0.93840763 -0.25550515 -1 -0.27999474 0.307262 0.0089090528 "laying" "train" "1"
"53" -0.93249135 -0.89574669 -0.91882099 -0.87974487 -0.86083538 -0.93249135 -0.99451971 -0.97173226 -0.31183209 -1 -0.24675149 0.37099728 0.077533354 "laying" "train" "1"
"54" -0.98466623 -0.97054765 -0.97977281 -0.96262911 -0.99067597 -0.98466623 -0.99953878 -0.98884175 -0.74408588 -1 -0.2516247 0.62086878 0.45388753 "laying" "train" "1"
"55" -0.99602715 -0.99206 -0.99365914 -0.98975768 -0.99852586 -0.99602715 -0.99995144 -0.99397482 -0.92407535 -1 -0.10334982 0.23584984 -0.010924559 "laying" "train" "1"
"56" -0.99633125 -0.99385786 -0.99536134 -0.99397641 -0.99627171 -0.99633125 -0.99996505 -0.99696143 -0.89669536 -1 0.077716295 -0.085214216 -0.51336534 "laying" "train" "1"
"57" -0.99698871 -0.99608841 -0.99607595 -0.99606701 -0.99699458 -0.99698871 -0.99997954 -0.9964805 -0.95605675 -0.94871795 0.099895475 -0.44722946 -0.75658375 "laying" "train" "1"
"58" -0.99599918 -0.99333786 -0.99484835 -0.9919518 -0.99862522 -0.99599918 -0.99996041 -0.99620703 -0.89669536 -1 -0.02425672 0.043181648 -0.29136025 "laying" "train" "1"
"59" -0.99789256 -0.9978802 -0.99773248 -0.99824591 -0.9973797 -0.99789256 -0.99998953 -0.99728225 -1 -0.94871795 0.19547453 -0.66586044 -0.89412559 "laying" "train" "1"
"60" -0.99828512 -0.99803195 -0.99779876 -0.99822949 -0.99576813 -0.99828512 -0.99999118 -0.9975532 -1 -0.94871795 0.23148437 -0.67581399 -0.89976102 "laying" "train" "1"
"61" -0.99861154 -0.99858622 -0.99819155 -0.99864174 -0.99599432 -0.99861154 -0.99999372 -0.99674529 -1 -0.58974359 0.30056637 -0.77306947 -0.93170318 "laying" "train" "1"
"62" -0.99914259 -0.9990069 -0.99899642 -0.99921097 -0.99781489 -0.99914259 -0.99999617 -0.99881485 -1 -0.33333333 0.50459204 -0.72305035 -0.92623394 "laying" "train" "1"
"63" -0.99820311 -0.99804483 -0.99803933 -0.99839687 -0.99530072 -0.99820311 -0.99999099 -0.99848368 -1 -1 0.32074197 -0.60277378 -0.87509321 "laying" "train" "1"
"64" -0.99768722 -0.99708838 -0.99768364 -0.99651059 -0.99784537 -0.99768722 -0.99998609 -0.99741776 -0.95605675 -1 0.19189655 -0.27912223 -0.60745869 "laying" "train" "1"
"65" -0.87785926 -0.78956074 -0.80965005 -0.83771004 -0.9863229 -0.87785926 -0.97923302 -0.93472386 -0.19015287 -0.94871795 -0.610467 -0.16412117 -0.6175887 "laying" "train" "1"
"66" -0.90194398 -0.83823923 -0.87359886 -0.8172706 -0.86673178 -0.90194398 -0.9874184 -0.95033989 -0.20706669 -1 -0.37590958 0.33692372 0.02995421 "laying" "train" "1"
"67" -0.44981321 -0.20359081 -0.15814813 -0.33964782 -0.93009453 -0.44981321 -0.68689626 -0.51047789 0.28658244 -1 -0.65450373 -0.28108101 -0.668047 "laying" "train" "1"
"68" -0.45857638 -0.2351279 -0.1671987 -0.43276262 -0.94522321 -0.45857638 -0.70767091 -0.42621756 0.3182114 -0.8974359 -0.65314986 -0.34349443 -0.72522085 "laying" "train" "1"
"69" -0.80248618 -0.77207963 -0.76650716 -0.78034996 -0.83120077 -0.80248618 -0.97029221 -0.78420548 -0.031645226 -1 -0.20490831 -0.15265019 -0.52039442 "laying" "train" "1"
"70" -0.41740016 -0.55289109 -0.59494194 -0.54072101 0.69248943 -0.41740016 -0.84040039 -0.72106313 0.29621198 -1 0.31188273 -0.037418204 -0.43380313 "laying" "train" "1"
"71" -0.10202009 0.27991626 0.35310592 -0.055841909 -0.86068782 -0.10202009 -0.187667 -0.38078633 0.44082134 -1 -0.56646563 -0.3245116 -0.72622278 "laying" "train" "1"
"72" 0.10504627 0.14654068 0.30882276 -0.019796533 0.096773496 0.10504627 -0.20658807 -0.2245526 0.55555542 -0.94871795 -0.19232946 -0.39905282 -0.74179811 "laying" "train" "1"
"73" -0.76682956 -0.73479036 -0.7422479 -0.76978574 -0.89647348 -0.76682956 -0.95953944 -0.824592 0.081999425 -0.94871795 -0.10722121 -0.16239514 -0.58402354 "laying" "train" "1"
"74" -0.95044369 -0.89957191 -0.93083282 -0.88595455 -0.98264337 -0.95044369 -0.9953694 -0.96436831 -0.45880691 -1 -0.4527781 0.45697903 0.14075484 "laying" "train" "1"
"75" -0.9424823 -0.91073852 -0.93153857 -0.89551546 -0.96171416 -0.9424823 -0.99595282 -0.96625862 -0.34913753 -1 -0.22290912 0.38815288 0.12016627 "laying" "train" "1"
"76" -0.96361471 -0.93434582 -0.95856737 -0.91661482 -0.93247805 -0.96361471 -0.99788501 -0.98395172 -0.52419907 -1 -0.19513653 0.7358552 0.60079994 "laying" "train" "1"
"77" -0.98660836 -0.97951337 -0.98237973 -0.98026514 -0.99559266 -0.98660836 -0.99973828 -0.99184764 -0.75445221 -1 -0.17591043 -0.07573529 -0.49490438 "laying" "train" "1"
"78" -0.9952448 -0.99335465 -0.99380802 -0.99432375 -0.9989195 -0.9952448 -0.99995736 -0.99762156 -0.89669536 -0.94871795 0.038252729 -0.30505381 -0.68601859 "laying" "train" "1"
"79" -0.22217604 -0.27364953 -0.21459858 -0.45997291 -0.45136681 -0.22217604 -0.65230372 -0.43161429 0.61789992 -0.84615385 -0.00046986504 -0.46112969 -0.81610076 "walking" "train" "1"
"80" -0.26827982 -0.31462338 -0.30995843 -0.42906877 -0.8229965 -0.26827982 -0.69107947 -0.30931634 0.58298687 -0.79487179 0.13022438 -0.24345477 -0.62492931 "walking" "train" "1"
"81" -0.30867072 -0.40140024 -0.39666603 -0.38793535 -0.70597172 -0.30867072 -0.74693166 -0.47632194 0.6432044 -0.79487179 0.2004148 -0.18909311 -0.50095334 "walking" "train" "1"
"82" -0.06013149 -0.27464609 -0.18842722 -0.22137716 -0.35688922 -0.06013149 -0.58435393 0.029427019 0.76867854 -0.79487179 0.32763238 -0.24519852 -0.47064133 "walking" "train" "1"
"83" -0.0038214657 -0.24624861 -0.15841288 -0.26926252 -0.60780584 -0.0038214657 -0.54183182 -0.057713038 0.79969401 -0.79487179 0.34863426 -0.40303837 -0.66919341 "walking" "train" "1"
"84" -0.17453126 -0.30735586 -0.34327855 -0.18848186 -0.48928348 -0.17453126 -0.65139288 -0.30607796 0.64305165 -0.79487179 0.41813914 0.1070016 -0.12734065 "walking" "train" "1"
"85" -0.26831853 -0.37690138 -0.37740422 -0.37815352 -0.81695606 -0.26831853 -0.72158572 -0.4268052 0.67696593 -0.79487179 0.25039229 -0.17014215 -0.5072713 "walking" "train" "1"
"86" -0.24418375 -0.38477677 -0.3481744 -0.46184524 -0.87533907 -0.24418375 -0.71639507 -0.34801799 0.72730696 -0.79487179 0.29880192 -0.30315933 -0.63812067 "walking" "train" "1"
"87" -0.30917911 -0.30476058 -0.22241719 -0.38038878 -0.8920393 -0.30917911 -0.70031593 -0.22334376 0.64346088 -0.84615385 -0.038943067 -0.34411148 -0.67422888 "walking" "train" "1"
"88" -0.33790803 -0.32354691 -0.39405752 -0.36473156 -0.75466902 -0.33790803 -0.71953345 -0.46144137 0.58598036 -0.79487179 0.25132652 -0.023811861 -0.43280927 "walking" "train" "1"
"89" -0.33261203 -0.37380292 -0.45839497 -0.29483601 -0.48460109 -0.33261203 -0.74229543 -0.56251385 0.57489721 -0.79487179 0.34663422 0.1584166 -0.15493744 "walking" "train" "1"
"90" -0.30220288 -0.3493227 -0.38321061 -0.21602933 -0.60068213 -0.30220288 -0.72037 -0.32433055 0.62376792 -0.79487179 0.38746429 0.24805456 0.057317095 "walking" "train" "1"
"91" -0.24978553 -0.31441572 -0.35257235 -0.16920732 -0.48146213 -0.24978553 -0.68422373 -0.29363227 0.59044417 -0.79487179 0.45598969 0.27192896 0.075948964 "walking" "train" "1"
"92" -0.21108422 -0.28294851 -0.3857991 -0.10289468 -0.49310963 -0.21108422 -0.65304639 -0.46530362 0.6876113 -0.79487179 0.43683433 0.41258316 0.24768002 "walking" "train" "1"
"93" -0.27479762 -0.38562721 -0.38573851 -0.3137091 -0.92292938 -0.27479762 -0.72795168 -0.4830762 0.68505559 -0.79487179 0.33212781 -0.042099894 -0.30028653 "walking" "train" "1"
"94" -0.22141963 -0.34667919 -0.2997689 -0.32933867 -0.85387383 -0.22141963 -0.68970932 -0.22542261 0.66502859 -0.79487179 0.27144768 -0.2065175 -0.49676828 "walking" "train" "1"
"95" -0.16225687 -0.23155516 -0.16917548 -0.22730279 -0.63317668 -0.16225687 -0.60494142 -0.29407122 0.69110063 -0.79487179 0.21018869 -0.2559023 -0.54801437 "walking" "train" "1"
"96" -0.096642888 -0.30197348 -0.24722033 -0.27601093 -0.8128663 -0.096642888 -0.61545938 -0.086457888 0.78943259 -0.79487179 0.32133867 -0.25778238 -0.5250252 "walking" "train" "1"
"97" -0.064486452 -0.28667994 -0.2253328 -0.29000813 -0.15342356 -0.064486452 -0.59283905 -0.1700329 0.72524612 -0.84615385 0.2864845 -0.31732022 -0.6080436 "walking" "train" "1"
"98" -0.12906777 -0.30415416 -0.22948135 -0.3232596 -0.7446329 -0.12906777 -0.63075084 -0.33333536 0.66817483 -0.84615385 0.26227931 -0.35948934 -0.64995093 "walking" "train" "1"
"99" -0.24314196 -0.40587447 -0.27582273 -0.54069723 -0.69521289 -0.24314196 -0.72555691 -0.081613733 0.71803625 -0.79487179 0.23082625 -0.58324818 -0.83662017 "walking" "train" "1"
"100" -0.28576637 -0.33204219 -0.35173085 -0.22742662 -0.78209635 -0.28576637 -0.7061268 -0.30678461 0.67612797 -0.79487179 0.1975137 0.10079455 -0.12280219 "walking" "train" "1"
"101" -0.2332989 -0.3615454 -0.36374673 -0.24620009 -0.75349386 -0.2332989 -0.70141491 -0.29020851 0.6772552 -0.79487179 0.37681325 0.09053762 -0.10723452 "walking" "train" "1"
"102" -0.12431494 -0.30043308 -0.37455782 -0.1422132 -0.45718185 -0.12431494 -0.62676578 -0.44263349 0.67755645 -0.79487179 0.6591779 0.25233435 0.051393941 "walking" "train" "1"
"103" -0.076998524 -0.30170548 -0.33014756 -0.18618208 -0.31940304 -0.076998524 -0.60649363 -0.45962568 0.67288607 -0.79487179 0.51742377 0.046310758 -0.20220138 "walking" "train" "1"
"104" -0.085531348 -0.28821455 -0.25708616 -0.25381294 -0.65985126 -0.085531348 -0.60323389 -0.13359956 0.70449207 -0.79487179 0.29802987 -0.18840807 -0.47386816 "walking" "train" "1"
"105" -0.15697818 -0.34581942 -0.25819222 -0.40077157 -0.19159671 -0.15697818 -0.6635677 -0.30677385 0.6860463 -0.79487179 0.40436954 -0.40464338 -0.71360654 "walking" "train" "1"
"106" -0.27229264 -0.35178264 -0.36261901 -0.26187134 -0.51553886 -0.27229264 -0.71106362 -0.41716545 0.61880827 -0.79487179 0.25502896 0.037454966 -0.20921706 "walking" "train" "1"
"107" -0.19874266 -0.30999068 -0.27274449 -0.24622952 -0.80885592 -0.19874266 -0.66244987 -0.19161283 0.6876113 -0.79487179 0.30910799 -0.10583594 -0.36589506 "walking" "train" "1"
"108" -0.26829738 -0.28341605 -0.27175924 -0.21878192 -0.75180679 -0.26829738 -0.67471824 -0.30470709 0.66454897 -0.79487179 0.27065102 -0.048004413 -0.31646888 "walking" "train" "1"
"109" -0.25351284 -0.30757282 -0.28432143 -0.27533613 -0.75821449 -0.25351284 -0.6820696 -0.16977034 0.62617089 -0.79487179 0.19892651 -0.15408901 -0.43469995 "walking" "train" "1"
"110" -0.12484853 -0.31950765 -0.24129339 -0.44413327 -0.9132956 -0.12484853 -0.63684405 -0.24626715 0.75444915 -0.84615385 0.2523507 -0.46570382 -0.7548244 "walking" "train" "1"
"111" -0.1436749 -0.30188274 -0.19664585 -0.40581184 -0.8999952 -0.1436749 -0.63577448 -0.10242302 0.73535479 -0.84615385 0.1513589 -0.49702845 -0.78535115 "walking" "train" "1"
"112" -0.11222826 -0.1767629 -0.12425374 -0.36329818 -0.58286928 -0.11222826 -0.55108619 -0.38774733 0.63461987 -0.8974359 0.12539288 -0.39577842 -0.77342019 "walking" "train" "1"
"113" -0.22060826 -0.28315595 -0.26673886 -0.26649885 -0.68034818 -0.22060826 -0.65683477 -0.51771327 0.62460588 -0.79487179 0.21109803 -0.14471284 -0.47841025 "walking" "train" "1"
"114" -0.26882567 -0.30761212 -0.35345482 -0.17625353 -0.72535571 -0.26882567 -0.68766214 -0.38019807 0.64570302 -0.79487179 0.30529511 0.22668902 0.0092654175 "walking" "train" "1"
"115" -0.18818307 -0.31190146 -0.25668381 -0.28270433 -0.74637894 -0.18818307 -0.65924236 -0.18705315 0.73668859 -0.79487179 0.27059588 -0.22929389 -0.49613675 "walking" "train" "1"
"116" -0.15471152 -0.29203848 -0.25244181 -0.22638688 -0.59893378 -0.15471152 -0.63521763 -0.16663348 0.71391553 -0.79487179 0.34630425 -0.10707513 -0.37107603 "walking" "train" "1"
"117" -0.23629253 -0.33644829 -0.28843428 -0.42694237 -0.45556512 -0.23629253 -0.69031553 -0.42788261 0.66803831 -0.79487179 0.23432593 -0.27820097 -0.62169935 "walking" "train" "1"
"118" -0.31980387 -0.41738711 -0.38892499 -0.46180742 -0.7546854 -0.31980387 -0.75776226 -0.43064222 0.58926312 -0.79487179 0.26072683 -0.25585509 -0.59270397 "walking" "train" "1"
"119" -0.29799466 -0.36074234 -0.32589238 -0.44473732 -0.7745269 -0.29799466 -0.72443118 -0.41957323 0.6110617 -0.84615385 0.20603578 -0.3144651 -0.66731269 "walking" "train" "1"
"120" -0.22394787 -0.32073596 -0.22300787 -0.43810432 -0.56077109 -0.22394787 -0.67774151 -0.19591671 0.64884926 -0.79487179 0.10598267 -0.41760477 -0.72053265 "walking" "train" "1"
"121" -0.25991394 -0.31377176 -0.30161047 -0.2820133 -0.91885271 -0.25991394 -0.6876102 -0.24525453 0.70508259 -0.84615385 0.068076754 -0.15008977 -0.43525348 "walking" "train" "1"
"122" -0.24519074 -0.34908752 -0.29279572 -0.42655808 -0.47978224 -0.24519074 -0.69985912 -0.21853849 0.68736387 -0.84615385 0.23907047 -0.30013049 -0.63081589 "walking" "train" "1"
"123" -0.29212917 -0.39232042 -0.32260696 -0.440726 -0.68675291 -0.29212917 -0.7371306 -0.27459536 0.66611398 -0.84615385 0.15120809 -0.38229676 -0.68593077 "walking" "train" "1"
"124" -0.21110035 -0.33850922 -0.28157404 -0.36424941 -0.56190622 -0.21110035 -0.68170782 -0.42393625 0.65419287 -0.79487179 0.27827793 -0.31124457 -0.63247837 "walking" "train" "1"
"125" -0.11751914 -0.2632155 -0.14836736 -0.38531116 -0.40353995 -0.11751914 -0.60382893 -0.098485726 0.70895588 -0.84615385 0.17925759 -0.42190351 -0.72739101 "walking" "train" "1"
"126" -0.40003775 -0.60156768 -0.54247771 -0.64169052 -0.83720768 -0.40003775 -0.8507665 -0.51872991 0.62014207 -0.74358974 0.42336183 -0.52448046 -0.77912006 "walking_downstairs" "train" "1"
"127" -0.18574668 -0.50106049 -0.40902529 -0.56952521 -0.36455393 -0.18574668 -0.74231619 -0.41495934 0.6525698 -0.38461538 0.58656222 -0.58041448 -0.83959307 "walking_downstairs" "train" "1"
"128" -0.016616702 -0.22657702 -0.19788711 -0.16488056 -0.56535516 -0.016616702 -0.53682458 -0.30919681 0.75120725 -1 0.32697442 -0.14934196 -0.43285033 "walking_downstairs" "train" "1"
"129" -0.21859904 -0.23900998 -0.1628239 -0.33893678 -0.91327462 -0.21859904 -0.63166004 -0.3449501 0.6222976 -1 0.11102464 -0.38254677 -0.72798729 "walking_downstairs" "train" "1"
"130" -0.39392654 -0.49510104 -0.39076847 -0.62377928 -0.75572768 -0.39392654 -0.81290703 -0.35354985 0.55427968 -0.74358974 0.24861247 -0.59564999 -0.8684931 "walking_downstairs" "train" "1"
"131" -0.14205179 -0.32330905 -0.25691745 -0.40870404 -0.44663882 -0.14205179 -0.64611048 -0.24330606 0.67965816 -1 0.20091915 -0.38088308 -0.69853878 "walking_downstairs" "train" "1"
"132" -0.18616832 -0.38094888 -0.31623534 -0.45171007 -0.77736317 -0.18616832 -0.69220877 -0.38641328 0.7494895 -1 0.28581416 -0.46691046 -0.75898619 "walking_downstairs" "train" "1"
"133" -0.3709736 -0.60390766 -0.51809029 -0.71711757 -0.84559202 -0.3709736 -0.84265739 -0.48138893 0.56595336 -0.38461538 0.40261667 -0.65509797 -0.88711731 "walking_downstairs" "train" "1"
"134" -0.354428 -0.52886717 -0.4903025 -0.57716805 -0.97606492 -0.354428 -0.81306629 -0.40557545 0.66586655 -0.38461538 0.50232195 -0.37211443 -0.6638463 "walking_downstairs" "train" "1"
"135" -0.0011116165 -0.35993431 -0.30670289 -0.43219243 -0.060953426 -0.0011116165 -0.59978283 -0.44673718 0.68638939 -0.38461538 0.52617424 -0.44457076 -0.76431803 "walking_downstairs" "train" "1"
