"mean" "std" "mad" "max" "min" "sma" "energy" "iqr" "entropy" "arCoeff1" "arCoeff2" "arCoeff3" "arCoeff4" "label" "class" "subject"
"36" -0.99763638 -0.99785691 -0.99764932 -0.99902168 -0.9932535 -0.99763638 -0.99996602 -0.9975765 -0.88927761 -0.010506893 -0.059303543 0.1934313 -0.19133839 "sitting" "train" "1"
"37" -0.99661376 -0.99756977 -0.99728091 -0.99888056 -0.99069119 -0.99661376 -0.99995226 -0.99725991 -0.90935752 0.3225818 -0.4084978 -0.091812451 0.15285096 "sitting" "train" "1"
"38" -0.99594417 -0.99763017 -0.99718302 -0.99848136 -0.994889 -0.99594417 -0.99994382 -0.99608161 -0.92073714 0.43227382 -0.39902437 -0.12136763 0.013017616 "sitting" "train" "1"
"39" -0.98365142 -0.97954382 -0.9807777 -0.98146741 -0.98203506 -0.98365142 -0.99960853 -0.98262558 -0.63017965 0.35846042 -0.2309328 -0.39199405 0.16697684 "sitting" "train" "1"
"40" -0.9923627 -0.99272934 -0.99303325 -0.99231158 -0.9857427 -0.9923627 -0.99986906 -0.99364804 -0.83080179 0.32222912 -0.33095658 -0.015733251 -0.055101521 "sitting" "train" "1"
"41" -0.9934185 -0.99521943 -0.99534249 -0.99655849 -0.9857427 -0.9934185 -0.99989779 -0.99598235 -0.8832464 0.397054 -0.27734952 0.17163359 -0.44258451 "sitting" "train" "1"
"42" -0.99298342 -0.99322502 -0.99360012 -0.99149703 -0.98221081 -0.99298342 -0.99988135 -0.99460639 -0.84865931 0.33737844 -0.23961704 -0.039993602 -0.16619384 "sitting" "train" "1"
"43" -0.99379982 -0.99349987 -0.99357374 -0.99149703 -0.98183407 -0.99379982 -0.99989506 -0.99388952 -0.82189636 0.1933426 -0.12950685 -0.1583452 0.01593436 "sitting" "train" "1"
"44" -0.99413667 -0.99486123 -0.9949495 -0.99336283 -0.99030434 -0.99413667 -0.99990672 -0.99409551 -0.83870609 0.37492494 -0.30196725 0.053686431 -0.22499689 "sitting" "train" "1"
"45" -0.99493458 -0.9960982 -0.99655026 -0.99336283 -0.99030434 -0.99493458 -0.99992372 -0.9962992 -0.8904483 0.56658227 -0.45432926 -0.0063449592 -0.23297775 "sitting" "train" "1"
"46" -0.99568683 -0.99776271 -0.99699704 -0.99779134 -0.98360817 -0.99568683 -0.99994092 -0.99551353 -0.90757561 0.42260883 -0.36353846 0.13117001 -0.32405857 "sitting" "train" "1"
"47" -0.99431393 -0.99816169 -0.99753618 -0.99906386 -0.98360817 -0.99431393 -0.99992339 -0.99606896 -0.94628423 0.35551937 -0.23232899 0.12901199 -0.42878617 "sitting" "train" "1"
"48" -0.99348023 -0.99625649 -0.99651801 -0.99524516 -0.97371708 -0.99348023 -0.99990338 -0.99641087 -0.92773193 0.30265976 -0.37168588 -0.30981635 0.36690525 "sitting" "train" "1"
"49" -0.9950409 -0.99335363 -0.99372873 -0.99255176 -0.99293812 -0.9950409 -0.99991207 -0.9937245 -0.81346763 0.31675049 -0.32328461 -0.43904659 0.45457686 "sitting" "train" "1"
"50" -0.9959885 -0.9953607 -0.99583389 -0.99255176 -0.99293812 -0.9959885 -0.99993469 -0.99626005 -0.84583324 0.38028265 -0.25395806 -0.48541153 0.27211831 "sitting" "train" "1"
"51" -0.99400136 -0.99616196 -0.99601169 -0.99590775 -0.99012753 -0.99400136 -0.99991068 -0.99685278 -0.89291811 0.37133299 -0.27226652 -0.21982361 0.014097317 "sitting" "train" "1"
"52" -0.96035654 -0.90224092 -0.92289367 -0.89807806 -0.97808212 -0.96035654 -0.99733906 -0.97540257 -0.42474467 -0.069470802 0.13600931 -0.64242892 0.62239542 "laying" "train" "1"
"53" -0.99274198 -0.99320151 -0.99326132 -0.99184811 -0.98186428 -0.99274198 -0.9998775 -0.99436836 -0.8165016 0.31068266 -0.20629566 -0.15688744 -0.026674511 "laying" "train" "1"
"54" -0.99513057 -0.9946894 -0.99520683 -0.99442355 -0.98967088 -0.99513057 -0.99991997 -0.99682581 -0.82953202 0.46236651 -0.31677753 -0.084609699 -0.17636932 "laying" "train" "1"
"55" -0.99665137 -0.99564924 -0.99627571 -0.9947444 -0.99697789 -0.99665137 -0.99994458 -0.99749458 -0.86079994 0.11979624 -0.2325659 0.062698239 0.034776316 "laying" "train" "1"
"56" -0.99626463 -0.99587063 -0.99657195 -0.99481471 -0.99697789 -0.99626463 -0.99994061 -0.99741583 -0.87196728 0.21794171 -0.091010161 -0.15535311 -0.10979059 "laying" "train" "1"
"57" -0.99351031 -0.99318822 -0.99414723 -0.99169295 -0.9804661 -0.99351031 -0.99988914 -0.99432967 -0.82314991 0.15066382 -0.12454517 -0.28119974 0.20172929 "laying" "train" "1"
"58" -0.99320615 -0.99338638 -0.99408678 -0.99169295 -0.9804661 -0.99320615 -0.99988559 -0.99350348 -0.81590899 -0.0081040479 -0.079914849 -0.30004485 0.40853722 "laying" "train" "1"
"59" -0.9949283 -0.99453129 -0.99483219 -0.9928146 -0.98312648 -0.9949283 -0.9999164 -0.9935529 -0.84693873 0.45758737 -0.071252534 -0.34288781 -0.26009945 "laying" "train" "1"
"60" -0.9932731 -0.99438856 -0.99441049 -0.9928146 -0.98312648 -0.9932731 -0.99989164 -0.99322629 -0.87901129 0.64265366 -0.22003868 -0.41150625 -0.25674339 "laying" "train" "1"
"61" -0.99125179 -0.99567961 -0.99510865 -0.99708436 -0.98477935 -0.99125179 -0.99986562 -0.99468783 -0.91620825 0.1882208 -0.15787477 0.048222401 -0.20094053 "laying" "train" "1"
"62" -0.99333114 -0.99613653 -0.99584732 -0.99719509 -0.98477935 -0.99333114 -0.99990061 -0.99435782 -0.89942197 0.057762299 -0.020567811 0.22307496 -0.41637613 "laying" "train" "1"
"63" -0.99407848 -0.99660017 -0.99635332 -0.9969072 -0.99246387 -0.99407848 -0.99991369 -0.99534212 -0.90834436 0.22134781 0.0051175226 -0.17005581 -0.2492673 "laying" "train" "1"
"64" -0.99366314 -0.99440637 -0.99462774 -0.99363933 -0.99246387 -0.99366314 -0.99989757 -0.99486883 -0.85953915 0.25684811 -0.18195072 0.033993855 -0.2001908 "laying" "train" "1"
"65" -0.9219028 -0.86582785 -0.88188116 -0.87666021 -0.96647414 -0.9219028 -0.99398008 -0.91474438 -0.098010302 0.50711433 -0.22936883 0.10446869 -0.58938546 "laying" "train" "1"
"66" -0.98397266 -0.98006107 -0.98344842 -0.98046353 -0.96889178 -0.98397266 -0.99962027 -0.98989641 -0.69490363 0.048666761 -0.2622423 0.30852765 -0.1030663 "laying" "train" "1"
"67" -0.85561065 -0.66085342 -0.70184143 -0.64570763 -0.96889178 -0.85561065 -0.97343777 -0.79072154 -0.024993608 -0.32564105 0.40600596 -0.30185484 0.11353491 "laying" "train" "1"
"68" -0.82366323 -0.68634475 -0.73778608 -0.64570763 -0.91694953 -0.82366323 -0.97185957 -0.84244775 0.13827868 -0.30509265 0.37394583 -0.2263154 0.048878716 "laying" "train" "1"
"69" -0.94306581 -0.94913627 -0.95067507 -0.95207479 -0.94319292 -0.94306581 -0.99770571 -0.95964421 -0.32750005 0.020529256 0.081289097 0.050681169 -0.27988668 "laying" "train" "1"
"70" -0.85112159 -0.79163541 -0.77918774 -0.85992928 -0.94319292 -0.85112159 -0.98356599 -0.79686264 0.12353851 0.15435492 -0.34773847 0.087123445 0.080831591 "laying" "train" "1"
"71" -0.56428225 -0.33962197 -0.4185197 -0.38144273 -0.79524517 -0.56428225 -0.86237605 -0.68579331 0.50716138 0.47543607 -0.45008436 -0.12097238 0.06765087 "laying" "train" "1"
"72" -0.62540929 -0.29310124 -0.35618889 -0.38144273 -0.92438399 -0.62540929 -0.87170189 -0.63685698 0.478213 0.58676777 -0.39892201 -0.22475621 -0.0737984 "laying" "train" "1"
"73" -0.92047767 -0.85134447 -0.8693914 -0.84450458 -0.98380991 -0.92047767 -0.99325186 -0.93609176 -0.13556151 0.16573502 0.25550356 -0.067793109 -0.68136307 "laying" "train" "1"
"74" -0.97568945 -0.98009774 -0.98141465 -0.97414465 -0.98380991 -0.97568945 -0.99941457 -0.98338927 -0.63284063 0.33269251 -0.17140389 -0.041398368 -0.29092466 "laying" "train" "1"
"75" -0.98420696 -0.98054207 -0.98374489 -0.97414465 -0.98689976 -0.98420696 -0.99962966 -0.98846945 -0.69314424 0.53863621 -0.40538743 -0.087877385 -0.17911032 "laying" "train" "1"
"76" -0.99420976 -0.99676198 -0.99654033 -0.99682587 -0.98689976 -0.99420976 -0.99991628 -0.99631641 -0.89472336 0.38676745 -0.38317923 -0.21155362 0.16049107 "laying" "train" "1"
"77" -0.99250833 -0.99639147 -0.99621963 -0.99190384 -0.97326518 -0.99250833 -0.99988905 -0.99553977 -0.92031804 0.31697906 -0.28142971 -0.0092785396 -0.14230007 "laying" "train" "1"
"78" -0.99000829 -0.99459061 -0.99458502 -0.99190384 -0.98154217 -0.99000829 -0.99983933 -0.99357744 -0.87375972 0.20840431 -0.12442418 0.011483385 -0.23889924 "laying" "train" "1"
"79" -0.28942433 -0.1650001 -0.18533448 -0.25401727 -0.76297347 -0.28942433 -0.70764578 -0.28621765 0.76891201 -0.0024437598 0.11374206 -0.64797296 0.49625808 "walking" "train" "1"
"80" -0.13850122 -0.1985903 -0.22519873 -0.25401727 0.066955074 -0.13850122 -0.62816191 -0.36707734 0.76029218 0.084943598 -0.08744593 -0.63419254 0.63095662 "walking" "train" "1"
"81" -0.19435478 -0.21994358 -0.27438704 -0.1777156 0.066955074 -0.19435478 -0.66733516 -0.42245052 0.68884301 0.25116497 -0.26612007 -0.40602095 0.42414852 "walking" "train" "1"
"82" -0.12948008 -0.17393461 -0.22895356 -0.1777156 -0.82091882 -0.12948008 -0.61660376 -0.3472772 0.73080107 0.15974607 -0.13833548 -0.085390229 -0.0038249083 "walking" "train" "1"
"83" -0.1598686 -0.14985071 -0.19365852 -0.25127856 -0.82091882 -0.1598686 -0.6298925 -0.29621967 0.74302548 -0.10314459 0.13410272 0.017773123 -0.13427862 "walking" "train" "1"
"84" -0.2060086 -0.19927244 -0.23937027 -0.25127856 -0.13814637 -0.2060086 -0.66947075 -0.3696502 0.67134959 -0.13839926 0.033153364 0.065191466 0.031142505 "walking" "train" "1"
"85" -0.1466642 -0.15836859 -0.17032142 -0.27378824 -0.13814637 -0.1466642 -0.62374706 -0.23723004 0.69530366 -0.097617 0.073473793 -0.46660568 0.47554588 "walking" "train" "1"
"86" -0.097063034 -0.061633391 -0.071853171 -0.22899524 -0.47943767 -0.097063034 -0.56680358 -0.16129301 0.73981781 0.1021918 -0.093267105 -0.48570087 0.44411178 "walking" "train" "1"
"87" -0.28756092 -0.27400211 -0.33155011 -0.27509806 -0.34326231 -0.28756092 -0.73131457 -0.41583906 0.69045091 0.0087500811 0.00012225291 -0.20179033 0.14501513 "walking" "train" "1"
"88" -0.16292627 -0.16984307 -0.22149666 -0.27509806 -0.58375765 -0.16292627 -0.63664166 -0.41828443 0.74320734 0.10883684 -0.15215632 -0.31469111 0.37703784 "walking" "train" "1"
"89" -0.2019714 -0.16995986 -0.21710545 -0.25187294 -0.58375765 -0.2019714 -0.66018235 -0.40378679 0.7127854 -0.02761119 -0.080561409 -0.025212214 0.14383048 "walking" "train" "1"
"90" -0.15146378 -0.16172564 -0.20321821 -0.17771083 -0.38522932 -0.15146378 -0.62756943 -0.3924154 0.79092963 0.061838976 -0.10029856 0.00084557069 0.00029605041 "walking" "train" "1"
"91" -0.12198932 -0.20366331 -0.25734262 -0.17771083 -0.31078654 -0.12198932 -0.61876824 -0.4389988 0.75497018 0.1976374 -0.19604129 -0.10373436 0.058171416 "walking" "train" "1"
"92" -0.10161814 -0.10006713 -0.17118557 -0.035075383 -0.24596892 -0.10161814 -0.58003293 -0.40991438 0.75908933 0.068091365 -0.22025876 -0.10219763 0.29469695 "walking" "train" "1"
"93" -0.051890081 -0.086472346 -0.1157668 -0.035075383 -0.24596892 -0.051890081 -0.54271765 -0.23078491 0.76910156 0.14253761 -0.28986964 -0.068215275 0.23682337 "walking" "train" "1"
"94" -0.055646508 -0.11724214 -0.13947035 -0.13796527 -0.23592114 -0.055646508 -0.55332099 -0.2549309 0.80217789 0.24045355 -0.14298111 -0.20610765 0.00093238566 "walking" "train" "1"
"95" -0.086796765 -0.041082481 -0.072960243 -0.13239341 -0.3715515 -0.086796765 -0.55431487 -0.21986846 0.80189819 0.067580651 0.094932483 -0.44838502 0.17112148 "walking" "train" "1"
"96" -0.11413474 -0.10512383 -0.10238341 -0.13239341 -0.3715515 -0.11413474 -0.58955833 -0.13706729 0.79344087 -0.14997709 0.28099771 -0.40106081 0.15912951 "walking" "train" "1"
"97" -0.098014076 -0.12212111 -0.10124921 -0.3227715 -0.16963657 -0.098014076 -0.58331649 -0.12972155 0.84413596 -0.076894912 0.19283579 -0.3207076 0.080555985 "walking" "train" "1"
"98" -0.15230543 -0.14358044 -0.1638143 -0.3227715 -0.20005397 -0.15230543 -0.62364552 -0.28714482 0.79097448 -0.020017775 0.018812855 -0.25874225 0.19615034 "walking" "train" "1"
"99" -0.096391431 -0.11268336 -0.15968086 -0.12605803 -0.21035548 -0.096391431 -0.57982999 -0.26893689 0.77328537 0.075276407 0.010434173 -0.032355812 -0.16490865 "walking" "train" "1"
"100" -0.07225395 -0.076899022 -0.12568852 -0.12605803 -0.21035548 -0.07225395 -0.55421395 -0.25978251 0.80041562 0.17988232 -0.14755009 0.04482375 -0.15197104 "walking" "train" "1"
"101" -0.10687664 -0.13172475 -0.17447258 -0.1884459 -0.15841817 -0.10687664 -0.59159225 -0.31637631 0.76222465 0.34194559 -0.2877123 0.18655508 -0.33359072 "walking" "train" "1"
"102" -0.049040264 0.055555796 -0.041037291 0.098845256 -0.15841817 -0.049040264 -0.5003392 -0.2108641 0.81366102 0.31948461 -0.39149671 0.16788919 -0.080648207 "walking" "train" "1"
"103" -0.1137836 0.053617929 -0.057055898 0.098845256 -0.55580906 -0.1137836 -0.54465304 -0.29793502 0.76222465 0.14096351 -0.27287859 -0.17783603 0.41590719 "walking" "train" "1"
"104" -0.087147945 0.014729942 -0.055755027 0.05001392 -0.55580906 -0.087147945 -0.53864232 -0.24455426 0.81658898 0.007027301 -0.063165841 -0.46758603 0.55565376 "walking" "train" "1"
"105" -0.14261311 -0.067012367 -0.14186455 0.05001392 -0.47117646 -0.14261311 -0.5977529 -0.33281478 0.75355228 -0.06665932 0.0015049679 -0.31025952 0.37228674 "walking" "train" "1"
"106" -0.20374475 -0.19153489 -0.2049059 -0.2357471 -0.47117646 -0.20374475 -0.66634137 -0.27432688 0.74960333 -0.009116404 -0.092213378 0.26886639 -0.21441237 "walking" "train" "1"
"107" -0.088474992 -0.066587764 -0.067750254 -0.2357471 -0.4513339 -0.088474992 -0.56241442 -0.20329104 0.76469104 0.11120165 -0.18440102 0.28180763 -0.25562568 "walking" "train" "1"
"108" -0.046028879 -0.060305933 -0.097142451 -0.21020175 -0.46406246 -0.046028879 -0.53161319 -0.22618328 0.83395353 0.19166766 -0.31161845 0.17582652 -0.076808306 "walking" "train" "1"
"109" -0.085681968 -0.11614363 -0.18872277 -0.21020175 -0.65384252 -0.085681968 -0.57355832 -0.39112158 0.80640656 0.19477871 -0.26155894 -0.14768311 0.20150812 "walking" "train" "1"
"110" -0.1108178 -0.12726716 -0.16570828 -0.20650862 -0.65384252 -0.1108178 -0.59305309 -0.28092052 0.79481391 0.10305863 -0.19642163 -0.1741045 0.26943182 "walking" "train" "1"
"111" -0.1494498 -0.1506556 -0.18608298 -0.20650862 -0.12548988 -0.1494498 -0.62360669 -0.27344432 0.78463148 0.0014233112 -0.23478259 0.054109129 0.22852452 "walking" "train" "1"
"112" -0.012743439 -0.040980579 -0.069207608 -0.082999097 -0.56593837 -0.012743439 -0.5025787 -0.15572833 0.83899582 0.23606584 -0.36977188 -0.063112106 0.2058995 "walking" "train" "1"
"113" -0.13280349 -0.14814142 -0.19174514 -0.16319687 -0.33287837 -0.13280349 -0.61246557 -0.32438638 0.75211457 0.27882546 -0.26218841 -0.10478276 0.036130981 "walking" "train" "1"
"114" -0.16651819 -0.16613371 -0.19203382 -0.16319687 -0.26274598 -0.16651819 -0.63795745 -0.22952433 0.76018267 0.069527445 -0.038286996 -0.17680751 0.073554428 "walking" "train" "1"
"115" -0.17747339 -0.1880068 -0.19836893 -0.24618507 -0.090225561 -0.17747339 -0.64984847 -0.28643482 0.76469104 -0.25886454 0.20972556 0.035310558 -0.062683805 "walking" "train" "1"
"116" -0.17541493 -0.092307754 -0.12985419 -0.14689627 -0.20164468 -0.17541493 -0.62479224 -0.28707179 0.76405927 -0.11264178 0.021962377 0.17443664 -0.11902952 "walking" "train" "1"
"117" -0.11932781 -0.051215632 -0.078825875 -0.14689627 -0.55661637 -0.11932781 -0.57856744 -0.19956067 0.80457193 -0.062789592 -0.08572118 -0.062789038 0.22825296 "walking" "train" "1"
"118" -0.13446971 -0.12121954 -0.15074577 -0.16413782 -0.55661637 -0.13446971 -0.6067882 -0.25689545 0.7689197 0.094729949 -0.29346848 -0.03502121 0.27383143 "walking" "train" "1"
"119" -0.26565846 -0.24096363 -0.2718563 -0.25081047 -0.6856049 -0.26565846 -0.71250581 -0.40705039 0.73925839 0.14896448 -0.31303531 0.25145619 -0.086273705 "walking" "train" "1"
"120" -0.27551773 -0.20776821 -0.25392679 -0.14005893 -0.6856049 -0.27551773 -0.71035367 -0.4373239 0.74063144 -0.0020615975 0.00014041681 -0.14201533 0.081750262 "walking" "train" "1"
"121" -0.25351855 -0.21583253 -0.25407584 -0.14005893 -0.29559653 -0.25351855 -0.7002544 -0.3626587 0.73686435 -0.10506609 0.12500151 -0.35576346 0.26323998 "walking" "train" "1"
"122" -0.23883716 -0.26096449 -0.3112803 -0.23547976 -0.56649125 -0.23883716 -0.70205267 -0.47614338 0.72707929 0.21824245 -0.25775015 -0.22197797 0.22401074 "walking" "train" "1"
"123" -0.15097398 -0.21620602 -0.25622279 -0.23547976 -0.56649125 -0.15097398 -0.64005764 -0.3508449 0.77303116 0.070605501 -0.16972645 -0.11177478 0.19281719 "walking" "train" "1"
"124" -0.16853477 -0.2528474 -0.2730119 -0.34061466 -0.4231442 -0.16853477 -0.6590494 -0.33839338 0.74404647 -0.18482156 0.15829174 -0.22207895 0.18249724 "walking" "train" "1"
"125" -0.24507052 -0.20201802 -0.25447229 -0.11362644 -0.34740536 -0.24507052 -0.69241044 -0.3707989 0.72069099 -0.0014025124 -0.13968817 -0.17482163 0.34083926 "walking" "train" "1"
"126" -0.31348196 -0.16996959 -0.27336495 -0.091202409 -0.71212709 -0.31348196 -0.72125776 -0.38506452 0.68380071 -0.048182805 0.0090149928 -0.081880581 0.16511464 "walking_downstairs" "train" "1"
"127" -0.18847274 -0.15700285 -0.25593067 -0.12601089 -0.32947415 -0.18847274 -0.64904129 -0.42306462 0.73251849 -0.012437669 -0.0034946773 0.022635059 -0.029969794 "walking_downstairs" "train" "1"
"128" -0.16234534 -0.07065457 -0.13479339 -0.12601089 -0.54329793 -0.16234534 -0.61104389 -0.32099578 0.78572483 0.017155698 -0.16864318 -0.021326747 0.21301881 "walking_downstairs" "train" "1"
"129" -0.14837988 -0.061243742 -0.11327409 -0.13460586 -0.54329793 -0.14837988 -0.59981956 -0.32968024 0.81373337 -0.027974013 -0.091579699 -0.14043243 0.28566879 "walking_downstairs" "train" "1"
"130" -0.051003762 -0.029108804 -0.099487124 -0.057031204 -0.42762018 -0.051003762 -0.52648012 -0.3188461 0.79608912 -0.17038679 0.1151202 -0.031960877 0.068333886 "walking_downstairs" "train" "1"
"131" -0.01073734 0.14195703 0.081884797 0.093686173 -0.30317564 -0.01073734 -0.4456544 -0.15842254 0.80915265 0.0086537414 -0.0774298 -0.23252638 0.33399181 "walking_downstairs" "train" "1"
"132" -0.11114242 0.15592242 0.1091199 0.093686173 -0.69032928 -0.11114242 -0.51032355 -0.074214984 0.75027995 0.060611078 -0.17628188 -0.38387714 0.5879366 "walking_downstairs" "train" "1"
"133" -0.20389863 -0.038613066 -0.081719331 0.013089845 -0.69032928 -0.20389863 -0.62729309 -0.2063753 0.76754665 -0.10259719 0.022138553 -0.23137783 0.40698102 "walking_downstairs" "train" "1"
"134" -0.19375257 -0.062550634 -0.10142261 -0.16943893 -0.46434148 -0.19375257 -0.62787084 -0.31087603 0.73519224 -0.25116606 0.19843694 -0.28250275 0.37658549 "walking_downstairs" "train" "1"
