"mean" "std" "mad" "max" "min" "sma" "energy" "iqr" "entropy" "arCoeff1" "arCoeff2" "arCoeff3" "arCoeff4" "label" "class" "subject"
"30" -0.99886254 -0.9991864 -0.99913887 -0.99934318 -0.99731581 -0.99886254 -0.99999516 -0.99890443 -0.90763308 0.7886952 -0.58023541 -0.19116599 -0.023115347 "sitting" "train" "1"
"31" -0.9175591 -0.83220576 -0.82497079 -0.87551242 -0.99731581 -0.9175591 -0.99245917 -0.83134789 -0.050457677 -0.056690998 0.0077020609 -0.067513544 -0.048659421 "sitting" "train" "1"
"32" -0.88878839 -0.85172027 -0.85432528 -0.87551242 -0.9932907 -0.88878839 -0.99148153 -0.86182448 0.51245711 0.06696026 -0.10297944 0.032730374 -0.1357784 "sitting" "train" "1"
"33" -0.9660986 -0.9471408 -0.95111665 -0.94049869 -0.99286396 -0.9660986 -0.99896737 -0.95468989 0.079107724 0.37524587 -0.42905981 0.22090976 -0.16122471 "sitting" "train" "1"
"34" -0.99314699 -0.98932118 -0.99095088 -0.986417 -0.99286396 -0.99314699 -0.9999319 -0.9913111 -0.50779613 0.52160951 -0.58692119 0.17595657 -0.041896063 "sitting" "train" "1"
"35" -0.99679493 -0.99571251 -0.99652616 -0.99572442 -0.99042252 -0.99679493 -0.99997893 -0.99754645 -0.79578066 0.51491476 -0.67607491 -0.0061116914 0.3288872 "sitting" "train" "1"
"36" -0.99703141 -0.99591487 -0.99686875 -0.99521044 -0.99271209 -0.99703141 -0.99998068 -0.9979738 -0.78271263 0.31128363 -0.48955033 -0.010027002 0.27886529 "sitting" "train" "1"
"37" -0.99658655 -0.99598442 -0.99653942 -0.99521044 -0.99271209 -0.99658655 -0.99997844 -0.99741101 -0.69775236 0.34610928 -0.40264921 -0.2517638 0.35714746 "sitting" "train" "1"
"38" -0.99648651 -0.99617057 -0.99646991 -0.99545361 -0.99398167 -0.99648651 -0.99997831 -0.99709462 -0.70424641 0.49723862 -0.54405134 0.051459258 0.078584276 "sitting" "train" "1"
"39" -0.99269133 -0.99356814 -0.99381555 -0.99235043 -0.98349555 -0.99269133 -0.99994476 -0.99431477 -0.60818449 0.32950876 -0.28545503 -0.029594524 -0.098847285 "sitting" "train" "1"
"40" -0.99529654 -0.99563264 -0.9964689 -0.99505336 -0.98761012 -0.99529654 -0.99996983 -0.99758 -0.76668882 0.22189459 -0.39494086 0.1182476 0.085844097 "sitting" "train" "1"
"41" -0.99658889 -0.99663743 -0.99693073 -0.99666076 -0.99079221 -0.99658889 -0.99997993 -0.99704244 -0.75461372 0.10642782 -0.33610504 0.077192798 0.18953444 "sitting" "train" "1"
"42" -0.99707243 -0.99584487 -0.99622061 -0.99666076 -0.99500827 -0.99707243 -0.99998073 -0.99719655 -0.70446403 0.42839947 -0.52719529 -0.095407502 0.30102493 "sitting" "train" "1"
"43" -0.99734824 -0.9970187 -0.99726912 -0.99700225 -0.99500827 -0.99734824 -0.99998475 -0.99742795 -0.76874471 0.66000943 -0.5315617 -0.04825851 -0.085948369 "sitting" "train" "1"
"44" -0.99779527 -0.99844111 -0.99850405 -0.99835906 -0.99227633 -0.99779527 -0.99998947 -0.99838785 -0.87063364 0.47306089 -0.46644174 0.064399776 -0.11301702 "sitting" "train" "1"
"45" -0.99748502 -0.99754577 -0.99805967 -0.99613521 -0.99179903 -0.99748502 -0.99998645 -0.99833451 -0.81873008 0.40204906 -0.50772805 -0.11548328 0.29410799 "sitting" "train" "1"
"46" -0.99712892 -0.9971475 -0.99770974 -0.99613521 -0.99179903 -0.99712892 -0.99998388 -0.99827892 -0.81292135 0.41543956 -0.51205448 -0.043446563 0.21270398 "sitting" "train" "1"
"47" -0.99745873 -0.99810576 -0.99836157 -0.99748155 -0.9881965 -0.99745873 -0.9999873 -0.99876891 -0.85347717 0.37530875 -0.37104523 -0.077855993 0.034861528 "sitting" "train" "1"
"48" -0.99758041 -0.99822544 -0.998273 -0.99719212 -0.9959606 -0.99758041 -0.99998809 -0.9984136 -0.82850587 0.45008668 -0.30550859 -0.41620774 0.19814959 "sitting" "train" "1"
"49" -0.99747144 -0.99793913 -0.99797593 -0.99719212 -0.9959606 -0.99747144 -0.99998708 -0.99796546 -0.83637808 0.54283638 -0.33607554 -0.39017788 0.10992738 "sitting" "train" "1"
"50" -0.99706115 -0.99769576 -0.99766916 -0.99786299 -0.99519529 -0.99706115 -0.99998457 -0.9979501 -0.85165359 0.46421187 -0.37841158 -0.17553883 0.031521728 "sitting" "train" "1"
"51" -0.9970486 -0.99682107 -0.99697154 -0.99745405 -0.99158318 -0.9970486 -0.9999828 -0.99778221 -0.78321354 -0.0093015478 -0.10477841 0.0054983513 -0.02716532 "sitting" "train" "1"
"52" -0.97326441 -0.94034612 -0.94736408 -0.94909332 -0.98697113 -0.97326441 -0.99900621 -0.96877906 -0.17361075 0.34350146 -0.17870353 -0.41579496 0.13981513 "laying" "train" "1"
"53" -0.99750843 -0.99865538 -0.99880107 -0.99811244 -0.9907624 -0.99750843 -0.99998841 -0.99886534 -0.88381988 0.56594813 -0.29833621 -0.14375077 -0.29143098 "laying" "train" "1"
"54" -0.99775558 -0.99842692 -0.99854116 -0.99811244 -0.99149975 -0.99775558 -0.99998926 -0.99832939 -0.886893 0.48139248 -0.33067226 -0.17099463 -0.078232868 "laying" "train" "1"
"55" -0.99832501 -0.99869506 -0.99867843 -0.99881622 -0.99437824 -0.99832501 -0.99999225 -0.99858288 -0.90862324 0.57060514 -0.35330362 -0.0636925 -0.26656473 "laying" "train" "1"
"56" -0.99894081 -0.99912404 -0.99931824 -0.99848779 -0.99437824 -0.99894081 -0.99999539 -0.99957942 -0.92378785 0.70132987 -0.33130985 -0.076652057 -0.46362755 "laying" "train" "1"
"57" -0.9987064 -0.99919122 -0.99932537 -0.99848779 -0.99435866 -0.9987064 -0.99999454 -0.99919242 -0.90390911 0.56991923 -0.33137651 0.11903497 -0.52530681 "laying" "train" "1"
"58" -0.9982823 -0.99872606 -0.99895977 -0.99728056 -0.99274152 -0.9982823 -0.99999211 -0.99910706 -0.87767245 0.42894338 -0.2848827 0.12215489 -0.41893668 "laying" "train" "1"
"59" -0.99875541 -0.99867217 -0.99888882 -0.99728056 -0.99274152 -0.99875541 -0.99999402 -0.9985916 -0.88857593 0.39146437 -0.22948119 0.085689206 -0.4216836 "laying" "train" "1"
"60" -0.99906282 -0.99933286 -0.99915824 -0.99905074 -0.99553895 -0.99906282 -0.99999613 -0.99838026 -0.93203377 0.58244104 -0.428669 -0.0030730174 -0.2165405 "laying" "train" "1"
"61" -0.99886744 -0.99923411 -0.99909611 -0.99913103 -0.99553895 -0.99886744 -0.99999524 -0.99879078 -0.93361178 0.78876667 -0.62450634 -0.0068283757 -0.14675434 "laying" "train" "1"
"62" -0.99864793 -0.99869226 -0.99906078 -0.99748058 -0.99516919 -0.99864793 -0.99999361 -0.99934501 -0.88756686 0.75766457 -0.58995451 -0.059413819 -0.1138799 "laying" "train" "1"
"63" -0.99853912 -0.99862726 -0.99891789 -0.99748058 -0.99086618 -0.99853912 -0.99999307 -0.99930437 -0.84387688 0.75654518 -0.57374366 -0.09377775 -0.10403651 "laying" "train" "1"
"64" -0.99840939 -0.998737 -0.99875659 -0.99816935 -0.98969026 -0.99840939 -0.99999268 -0.99888007 -0.87402604 0.71414192 -0.52289551 -0.067676869 -0.16005527 "laying" "train" "1"
"65" -0.95018467 -0.91945032 -0.9246231 -0.9373367 -0.98404316 -0.95018467 -0.99780224 -0.94403532 0.19758095 0.44413419 -0.31889589 -0.02826326 -0.21268107 "laying" "train" "1"
"66" -0.98912638 -0.98723543 -0.98893984 -0.98505342 -0.98939341 -0.98912638 -0.99988389 -0.99043993 -0.41494136 0.4735966 -0.37790666 -0.041653138 -0.095047661 "laying" "train" "1"
"67" -0.86875596 -0.69583753 -0.74699548 -0.68333473 -0.98939341 -0.86875596 -0.97769955 -0.80502152 0.36855309 -0.74577641 0.50390343 0.40579536 -0.55299433 "laying" "train" "1"
"68" -0.83080792 -0.71704468 -0.77651208 -0.68333473 -0.87504519 -0.83080792 -0.97571781 -0.84509732 0.54389694 -0.6528703 0.42078327 0.40305044 -0.52108643 "laying" "train" "1"
"69" -0.94608038 -0.92582469 -0.93855064 -0.92053607 -0.96932533 -0.94608038 -0.99781308 -0.9495791 0.16262728 0.10709237 -0.072235947 -0.016236803 -0.18234596 "laying" "train" "1"
"70" -0.87102635 -0.73505633 -0.79082274 -0.6760325 -0.96932533 -0.87102635 -0.98170769 -0.82595123 0.459865 -0.3537137 0.054862827 0.15396847 0.06794752 "laying" "train" "1"
"71" -0.67562773 -0.53941555 -0.60892749 -0.61052195 -0.87732288 -0.67562773 -0.92610497 -0.74336795 0.81164951 -0.21296005 -0.082075265 0.26367754 -0.05315479 "laying" "train" "1"
"72" -0.75023599 -0.54078957 -0.60974821 -0.61052195 -0.99020751 -0.75023599 -0.94149963 -0.70829173 0.73050161 -0.086438077 -0.16862005 0.20994307 -0.021152952 "laying" "train" "1"
"73" -0.95082172 -0.89968023 -0.913459 -0.91775065 -0.99020751 -0.95082172 -0.99720454 -0.9617563 0.058395966 0.2671678 -0.29164572 0.4159118 -0.5018996 "laying" "train" "1"
"74" -0.98514778 -0.98501114 -0.98687109 -0.98609699 -0.98593376 -0.98514778 -0.99982287 -0.99082181 -0.36123694 0.73078662 -0.59638757 -0.23352873 0.12555533 "laying" "train" "1"
"75" -0.9900837 -0.9843463 -0.98644631 -0.98609699 -0.99298573 -0.9900837 -0.99987712 -0.98999208 -0.40699741 0.99282314 -0.66429127 -0.38138429 0.051489333 "laying" "train" "1"
"76" -0.99619712 -0.9968233 -0.99695287 -0.99727834 -0.99298573 -0.99619712 -0.99997809 -0.99701868 -0.75395257 0.42748348 -0.4755955 0.09459009 -0.066063249 "laying" "train" "1"
"77" -0.99612359 -0.9967424 -0.99680307 -0.99717127 -0.99258315 -0.99612359 -0.99997749 -0.99619183 -0.76384788 0.3916584 -0.49373223 0.18218856 -0.068882032 "laying" "train" "1"
"78" -0.99653651 -0.99682352 -0.996819 -0.99687958 -0.99069092 -0.99653651 -0.99998003 -0.9969034 -0.76943966 0.44344085 -0.3617839 0.18055679 -0.34995416 "laying" "train" "1"
"79" -0.46614969 -0.43365401 -0.4757336 -0.46833824 -0.59944186 -0.46614969 -0.84434281 -0.53986143 0.8924754 -0.052909904 0.11602532 -0.17682762 -0.096554914 "walking" "train" "1"
"80" -0.38991977 -0.43898407 -0.48259317 -0.48749004 -0.76484791 -0.38991977 -0.81469591 -0.44780203 0.83408482 0.081121733 0.029479804 -0.0035042806 -0.33383651 "walking" "train" "1"
"81" -0.37415066 -0.41803191 -0.48268102 -0.44653953 -0.76484791 -0.37415066 -0.80379664 -0.51843529 0.87823699 0.2510995 -0.1231237 0.10137632 -0.40376449 "walking" "train" "1"
"82" -0.23647406 -0.22944178 -0.30557948 -0.23938684 -0.53265475 -0.23647406 -0.69352539 -0.38240495 0.87031119 0.36841772 -0.090674132 -0.064581037 -0.41838044 "walking" "train" "1"
"83" -0.22009657 -0.21277224 -0.28944708 -0.23938684 -0.70597466 -0.22009657 -0.68026965 -0.40514861 0.88134588 0.39893241 -0.14759801 -0.055353921 -0.35878767 "walking" "train" "1"
"84" -0.3038356 -0.37442998 -0.42155994 -0.38123606 -0.70597466 -0.3038356 -0.76224247 -0.42378213 0.94942163 0.36774871 -0.2100111 0.051298122 -0.34563862 "walking" "train" "1"
"85" -0.32711536 -0.42371876 -0.43748166 -0.4147367 -0.54804284 -0.32711536 -0.78345066 -0.39807951 0.97695238 0.3396243 -0.14821284 0.0039767529 -0.39418103 "walking" "train" "1"
"86" -0.30373917 -0.37066839 -0.38711457 -0.320411 -0.63652429 -0.30373917 -0.76139738 -0.28202705 0.95994628 0.42072028 -0.2350386 0.097796642 -0.44799229 "walking" "train" "1"
"87" -0.46434627 -0.46330737 -0.51363782 -0.43962213 -0.5148462 -0.46434627 -0.84919701 -0.58625354 0.92942022 -0.064977194 0.27908648 -0.35397063 -0.1760246 "walking" "train" "1"
"88" -0.39277622 -0.43292775 -0.46597812 -0.43962213 -0.82360017 -0.39277622 -0.81476249 -0.50265462 0.927371 -0.18228231 0.28641872 -0.30963927 -0.086614574 "walking" "train" "1"
"89" -0.38941355 -0.46969061 -0.48509779 -0.51677359 -0.82360017 -0.38941355 -0.82014752 -0.4854738 0.91962147 0.12738797 0.030147664 -0.24476766 -0.12950869 "walking" "train" "1"
"90" -0.31433045 -0.41836589 -0.46631771 -0.43879456 -0.23456612 -0.31433045 -0.77630258 -0.47261809 0.88123229 0.14494576 0.038283959 -0.2828348 -0.11212011 "walking" "train" "1"
"91" -0.27198253 -0.35678785 -0.41005912 -0.40875694 -0.51087945 -0.27198253 -0.7425319 -0.48730782 0.89551418 0.087967654 0.027625981 0.0036046568 -0.33716761 "walking" "train" "1"
"92" -0.27478233 -0.2855736 -0.31029975 -0.34082759 -0.77540209 -0.27478233 -0.72762273 -0.33456652 0.90188947 0.27394357 -0.25718598 0.16066179 -0.25573676 "walking" "train" "1"
"93" -0.2996404 -0.34351191 -0.37895165 -0.34082759 -0.77540209 -0.2996404 -0.7534854 -0.39431091 0.89612649 0.37149526 -0.44181352 0.14640379 -0.073131678 "walking" "train" "1"
"94" -0.28909867 -0.35180971 -0.41506887 -0.24198396 -0.79996123 -0.28909867 -0.75009161 -0.43570667 0.95485084 0.31775446 -0.13781436 0.0024538015 -0.36669712 "walking" "train" "1"
"95" -0.27115443 -0.2910263 -0.34648099 -0.24198396 -0.79996123 -0.27115443 -0.72708216 -0.32939691 0.86843823 0.20619704 0.00048660603 -0.15636972 -0.27184553 "walking" "train" "1"
"96" -0.24979033 -0.25113264 -0.2906401 -0.31393076 -0.65849491 -0.24979033 -0.70616625 -0.27548059 0.86222044 0.10932786 0.090940257 -0.19257617 -0.24726039 "walking" "train" "1"
"97" -0.22465346 -0.19401136 -0.24908062 -0.23557646 -0.65849491 -0.22465346 -0.67770901 -0.24620341 0.90284671 0.24421181 -0.050629766 -0.074857393 -0.29382291 "walking" "train" "1"
"98" -0.30267348 -0.30304085 -0.36171473 -0.23557646 -0.55089401 -0.30267348 -0.74571789 -0.38196436 0.92604023 0.32507029 -0.19041633 -0.097703742 -0.13891795 "walking" "train" "1"
"99" -0.28645834 -0.38555145 -0.43054072 -0.30931335 -0.071989906 -0.28645834 -0.75597272 -0.41825483 0.94570787 0.33192544 -0.13377686 -0.15380917 -0.20968625 "walking" "train" "1"
"100" -0.33515804 -0.44745156 -0.45752561 -0.52121615 -0.58776977 -0.33515804 -0.79176063 -0.41246035 0.98443081 0.23396224 -0.095262103 -0.067599187 -0.24872067 "walking" "train" "1"
"101" -0.2998284 -0.31259403 -0.35796298 -0.37683202 -0.58776977 -0.2998284 -0.74655637 -0.32315065 0.93108476 0.43066111 -0.26252355 -0.07731017 -0.18246456 "walking" "train" "1"
"102" -0.16427708 -0.12044922 -0.15988749 -0.24798729 -0.54293385 -0.16427708 -0.62264975 -0.20155303 0.8348734 0.40087082 -0.34693781 0.014161287 -0.10293123 "walking" "train" "1"
"103" -0.20180057 -0.16298274 -0.19871651 -0.24798729 -0.64122359 -0.20180057 -0.65648353 -0.2147128 0.89331905 0.35060394 -0.27850319 0.10881932 -0.27258408 "walking" "train" "1"
"104" -0.23656221 -0.25478179 -0.27875888 -0.24499781 -0.64122359 -0.23656221 -0.70006009 -0.21740922 0.90188947 0.47270231 -0.190741 0.0063776582 -0.46422762 "walking" "train" "1"
"105" -0.29604805 -0.29858896 -0.34394049 -0.24499781 -0.57676476 -0.29604805 -0.7414062 -0.37904228 0.92876444 0.54486305 -0.32360319 -0.021420451 -0.29693454 "walking" "train" "1"
"106" -0.36694566 -0.42317337 -0.43897504 -0.52520785 -0.57676476 -0.36694566 -0.801617 -0.44767993 0.90903414 0.35551961 -0.18786508 -0.067852509 -0.2254094 "walking" "train" "1"
"107" -0.29703671 -0.34890167 -0.35065779 -0.4610192 -0.52001108 -0.29703671 -0.75339357 -0.29310871 0.90936791 0.37297256 -0.1904677 -0.066586844 -0.26166233 "walking" "train" "1"
"108" -0.29347209 -0.36498378 -0.38289899 -0.4610192 -0.70013949 -0.29347209 -0.75512542 -0.36800893 0.95967519 0.1264518 -0.023943452 -0.19596404 -0.088428442 "walking" "train" "1"
"109" -0.28738884 -0.36668668 -0.39542695 -0.41790924 -0.70013949 -0.28738884 -0.7524595 -0.42524401 0.94122473 0.16996273 -0.02069816 -0.0077216506 -0.36502615 "walking" "train" "1"
"110" -0.25288058 -0.30844168 -0.36402282 -0.17648149 -0.65557123 -0.25288058 -0.72173587 -0.35553825 0.92360633 0.29202689 -0.040842894 -0.13027556 -0.34221366 "walking" "train" "1"
"111" -0.29020643 -0.31878729 -0.38337915 -0.17648149 -0.83951549 -0.29020643 -0.74322524 -0.45938537 0.94365864 0.22603488 -0.0041537098 -0.25755556 -0.16648034 "walking" "train" "1"
"112" -0.24647263 -0.30047131 -0.30205553 -0.42021217 -0.74806579 -0.24647263 -0.71648752 -0.28601968 0.92122333 0.4363015 -0.34750028 -0.092817756 -0.053578829 "walking" "train" "1"
"113" -0.36545773 -0.41555168 -0.43724681 -0.42021217 -0.74806579 -0.36545773 -0.79945755 -0.42860431 0.9182907 0.23588563 -0.061990183 -0.079997595 -0.29015961 "walking" "train" "1"
"114" -0.32700025 -0.36998523 -0.41953569 -0.29826516 -0.50274845 -0.32700025 -0.77243712 -0.43986748 0.90227416 0.21612592 -0.035486859 -0.030131883 -0.35975283 "walking" "train" "1"
"115" -0.28505454 -0.3549173 -0.40125791 -0.29826516 -0.12845474 -0.28505454 -0.74874642 -0.40568686 0.91141713 0.15764346 -0.00020904929 -0.0023189572 -0.38586551 "walking" "train" "1"
"116" -0.29974064 -0.33627652 -0.37429947 -0.33750506 -0.71421672 -0.29974064 -0.75192036 -0.38379947 0.91446335 0.23649821 -0.14238035 0.034242253 -0.29001401 "walking" "train" "1"
"117" -0.30820062 -0.35804112 -0.37460778 -0.33750506 -0.71421672 -0.30820062 -0.76085851 -0.36716317 0.95219675 0.30365118 -0.17181528 0.066707136 -0.36030852 "walking" "train" "1"
"118" -0.33990157 -0.43255374 -0.41602297 -0.562731 -0.24534523 -0.33990157 -0.79114607 -0.32957973 0.95523552 0.39828545 -0.29074156 0.14261939 -0.37570268 "walking" "train" "1"
"119" -0.39309771 -0.41091453 -0.44008159 -0.30446708 -0.58855934 -0.39309771 -0.81059569 -0.36069846 0.93618021 0.35063478 -0.14964377 -0.0059585604 -0.37027793 "walking" "train" "1"
"120" -0.41154256 -0.40542066 -0.45994576 -0.30446708 -0.58855934 -0.41154256 -0.81724642 -0.40567985 0.91518181 0.250916 -0.0048314751 -0.12438742 -0.362667 "walking" "train" "1"
"121" -0.41943199 -0.43451248 -0.48936243 -0.39659452 -0.46212756 -0.41943199 -0.8261961 -0.4899468 0.91036491 0.20254613 0.013966268 -0.064744672 -0.40237278 "walking" "train" "1"
"122" -0.38627231 -0.39916334 -0.45587032 -0.39799764 -0.44870602 -0.38627231 -0.80530325 -0.51749836 0.91962147 0.2644195 -0.089692773 0.075378137 -0.44985937 "walking" "train" "1"
"123" -0.33767732 -0.43977564 -0.48069538 -0.42074759 -0.038241924 -0.33767732 -0.79149028 -0.51337529 0.89008496 0.35395551 -0.16520369 -0.015647801 -0.34953465 "walking" "train" "1"
"124" -0.35272507 -0.48100763 -0.49959183 -0.49666447 -0.45032638 -0.35272507 -0.80594077 -0.46736691 0.91518181 0.32483415 -0.069834313 -0.16152899 -0.31822029 "walking" "train" "1"
"125" -0.38624313 -0.340818 -0.40112297 -0.193128 -0.45032638 -0.38624313 -0.79286365 -0.41628573 0.88267665 0.14164967 0.099095611 -0.26046134 -0.22416183 "walking" "train" "1"
"126" -0.45928239 -0.47554454 -0.51133984 -0.4587548 -0.80861246 -0.45928239 -0.84947643 -0.59074597 0.89407727 0.31140217 -0.33071917 0.024390079 -0.049819223 "walking_downstairs" "train" "1"
"127" -0.36506094 -0.22428234 -0.36827456 -0.044113282 -0.80861246 -0.36506094 -0.75531954 -0.48516468 0.84832324 0.21812754 -0.35484634 0.16187996 0.021901584 "walking_downstairs" "train" "1"
"128" -0.27607448 -0.11145682 -0.23187338 -0.044113282 -0.12370331 -0.27607448 -0.68114934 -0.42107226 0.80440241 0.3393404 -0.42856895 0.012775412 0.15512369 "walking_downstairs" "train" "1"
"129" -0.33121028 -0.34730564 -0.39558925 -0.38878901 -0.52183655 -0.33121028 -0.76950407 -0.43476625 0.8805573 0.49206079 -0.36458934 -0.1206583 -0.048194062 "walking_downstairs" "train" "1"
"130" -0.36898401 -0.5235515 -0.54458674 -0.54539659 -0.52183655 -0.36898401 -0.82041081 -0.56828867 0.89817571 0.44374488 -0.28295677 -0.17916462 -0.065758659 "walking_downstairs" "train" "1"
"131" -0.26151775 -0.29158374 -0.35261805 -0.40945698 -0.32117453 -0.26151775 -0.72225213 -0.49840665 0.85215059 0.42629075 -0.36877074 -0.4491341 0.4031671 "walking_downstairs" "train" "1"
"132" -0.30103766 -0.23241768 -0.2912294 -0.40220369 -0.32117453 -0.30103766 -0.72744391 -0.40352925 0.87570064 0.41703587 -0.38294605 -0.40721645 0.40570556 "walking_downstairs" "train" "1"
"133" -0.41581756 -0.43280411 -0.48279771 -0.40220369 -0.25571854 -0.41581756 -0.82438868 -0.52281048 0.85580168 0.41146119 -0.42162381 0.013243774 0.01647066 "walking_downstairs" "train" "1"
